tree,n_missing_total,n_missing_1980_on,n_outliers_total
013011_raw,110,44,1
013012_raw,89,44,8
013021_raw,88,44,2
013022_raw,62,44,5
013031_raw,117,44,5
013032_raw,181,44,6
013041_raw,83,44,9
013042_raw,66,44,8
013051_raw,116,44,6
013052_raw,200,44,2
013061_raw,241,44,0
013062_raw,155,44,11
013071_raw,246,44,8
013072_raw,83,44,12
013081_raw,257,44,4
013082_raw,257,44,0
013091_raw,149,44,4
013092_raw,97,44,2
013101_raw,110,44,13
013102_raw,101,44,4
013111_raw,99,44,7
013112_raw,76,44,11
013121_raw,148,44,7
013122_raw,173,44,2
013131_raw,44,44,13
013132_raw,78,44,11
013141_raw,211,44,0
013142_raw,155,44,2
013151_raw,54,44,8
013152_raw,106,44,8
013161_raw,124,44,1
013162_raw,57,44,12
