tree,n_missing_total,n_missing_1980_on,n_outliers_total
685011_raw,56,45,3
685012_raw,112,45,3
685021_raw,48,45,1
685022_raw,58,45,0
685031_raw,151,45,1
685032_raw,120,45,2
685041_raw,174,45,3
685042_raw,186,45,1
685051_raw,115,45,1
685052_raw,100,45,5
685061_raw,189,45,0
685062_raw,132,45,0
685071_raw,125,45,3
685072_raw,119,45,3
685081_raw,146,45,0
685082_raw,145,45,2
685091_raw,117,45,1
685092_raw,137,45,1
685101_raw,108,45,3
685102_raw,101,45,2
685111_raw,77,45,0
685112_raw,106,45,0
685121_raw,126,45,2
685122_raw,75,45,2
685131_raw,99,45,0
685132_raw,84,45,1
685141_raw,118,45,0
685142_raw,85,45,0
