tree,n_missing_total,n_missing_1980_on,n_outliers_total
018011_raw,211,44,2
018012_raw,182,45,0
018021_raw,240,44,3
018022_raw,219,45,4
018031_raw,239,44,5
018032_raw,193,44,3
018041_raw,213,44,2
018042_raw,186,44,6
018051_raw,87,44,2
018052_raw,118,44,2
018061_raw,120,45,1
018062_raw,102,44,1
018071_raw,77,45,3
018072_raw,90,44,8
018081_raw,208,44,5
018082_raw,188,44,1
018091_raw,45,45,11
018092_raw,127,45,2
018101_raw,201,44,9
018102_raw,188,44,11
018111_raw,180,44,4
018112_raw,183,45,2
018121_raw,227,44,3
018122_raw,238,44,1
018131_raw,216,44,4
018132_raw,122,44,3
018141_raw,177,44,11
018142_raw,180,44,12
018151_raw,208,44,6
018152_raw,198,44,7
018161_raw,78,44,9
018162_raw,148,45,4
