tree,n_missing_total,n_missing_1980_on,n_outliers_total
479081_raw,242,45,3
479082_raw,182,45,3
479101_raw,265,45,2
479102_raw,241,45,0
479121_raw,195,45,2
479122_raw,170,45,1
479131_raw,139,45,7
479132_raw,125,45,6
479151_raw,185,45,1
479152_raw,154,45,2
479161_raw,170,45,3
479162_raw,130,45,4
479171_raw,124,45,1
479172_raw,146,45,2
479181_raw,233,45,0
479182_raw,252,45,2
479191_raw,53,45,2
479192_raw,47,45,3
479211_raw,167,45,1
479212_raw,149,45,3
479221_raw,124,45,1
479222_raw,132,45,3
479231_raw,176,45,3
479232_raw,222,45,1
479241_raw,130,45,2
479242_raw,131,45,3
