tree,n_missing_total,n_missing_1980_on,n_outliers_total
MP01A11_raw,33,0,3
MP01B11_raw,26,0,4
MP02A11_raw,81,0,1
MP02B11_raw,18,0,13
MP03A11_raw,181,0,6
MP04A11_raw,121,0,6
MP04B11_raw,209,0,2
MP05A11_raw,76,0,4
MP05B11_raw,57,0,9
MP06A11_raw,77,0,5
MP07A11_raw,17,0,1
MP07B11_raw,40,0,2
MP08A11_raw,0,0,14
MP08B11_raw,197,0,1
MP09A11_raw,162,0,4
MP10A11_raw,249,0,1
MP10B11_raw,193,0,5
MP11A11_raw,21,0,8
MP11B11_raw,19,0,4
MP12A11_raw,35,0,8
MP12B11_raw,26,0,11
MP13B11_raw,74,0,7
MP14A11_raw,30,0,7
MP14B11_raw,40,0,3
MP15A11_raw,251,0,1
MP15B11_raw,210,0,0
MP16A11_raw,38,0,7
MP16B11_raw,37,0,3
MP17A11_raw,55,0,4
MP17B11_raw,58,0,3
MP18A11_raw,190,0,3
MP19A11_raw,8,0,6
MP19B11_raw,1,0,2
MP20A11_raw,78,0,2
MP21B11_raw,23,79,1
MP23A11_raw,181,0,7
MP25A11_raw,3,0,12
MP25B11_raw,15,0,10
