tree,n_missing_total,n_missing_1980_on,n_outliers_total
831011_raw,152,45,1
831012_raw,145,45,0
831021_raw,166,45,0
831022_raw,147,45,0
831031_raw,177,45,1
831032_raw,124,45,0
831041_raw,141,45,1
831042_raw,186,45,0
831051_raw,120,45,1
831052_raw,146,45,1
831061_raw,112,45,0
831062_raw,195,45,0
831071_raw,126,45,1
831072_raw,159,45,1
831081_raw,135,45,1
831082_raw,144,45,1
831091_raw,87,45,3
831092_raw,75,45,2
831101_raw,48,45,4
831102_raw,60,45,1
831111_raw,74,45,2
831112_raw,87,45,3
831121_raw,106,45,3
831122_raw,117,45,0
