age_CE,HLL069_raw,HLL026_raw,HLL450_raw,HLL397_raw,HLL523_raw,HLL142_raw,HLL979_raw,HLL668_raw,HLL069_raw_outlier_flag,HLL026_raw_outlier_flag,HLL450_raw_outlier_flag,HLL397_raw_outlier_flag,HLL523_raw_outlier_flag,HLL142_raw_outlier_flag,HLL979_raw_outlier_flag,HLL668_raw_outlier_flag
-675,0.32,0.5,0.61,0.53,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-674,0.47,0.61,0.56,0.71,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-673,0.51,0.74,0.73,0.61,0.59,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-672,0.48,0.69,0.62,1.03,0.5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-671,0.55,0.61,0.52,1.06,0.61,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-670,0.63,0.8,0.64,1.39,0.66,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-669,0.72,0.98,0.5,0.9,0.51,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-668,0.69,0.85,0.4,0.93,0.46,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-667,0.58,0.88,0.41,1.09,0.45,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-666,0.6,0.88,0.53,0.59,0.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
-665,0.46,0.69,0.33,0.68,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-664,0.24,0.53,0.4,0.76,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-663,0.33,0.58,0.42,0.86,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-662,0.42,0.69,0.58,0.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-661,0.55,0.67,0.56,0.53,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-660,0.54,0.71,0.53,0.51,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-659,0.71,1.06,0.55,0.71,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-658,0.94,1,0.59,0.85,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-657,0.65,1.04,0.55,0.92,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-656,0.63,0.79,0.67,0.99,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-655,0.46,0.68,0.48,0.66,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-654,0.67,0.64,0.63,0.77,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-653,1.09,0.91,0.79,0.93,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-652,0.99,0.79,0.5,1.09,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-651,0.34,0.59,0.36,0.93,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-650,0.44,0.56,0.43,0.92,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-649,0.35,0.53,0.47,0.92,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
-648,0.34,0.55,0.52,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-647,0.8,0.51,0.31,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-646,0.59,0.56,0.5,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-645,0.81,0.6,0.47,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-644,0.71,0.51,0.42,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-643,1.1,0.84,0.49,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-642,1.26,0.88,0.43,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-641,0.84,0.72,0.22,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-640,0.98,0.64,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-639,1.48,0.85,0.44,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-638,1.01,0.83,0.23,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-637,0.93,0.73,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-636,1.5,0.9,0.57,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-635,0.85,0.82,0.73,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-634,1.29,0.66,0.8,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-633,0.59,0.58,0.68,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-632,0.95,0.5,0.46,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-631,0.85,0.65,0.33,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-630,0.93,0.64,0.3,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-629,1.15,0.7,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-628,1.58,0.96,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-627,1.12,0.98,0.31,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-626,0.99,0.74,0.41,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-625,1.52,0.88,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-624,1.14,0.82,0.54,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
-623,1.5,0.77,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-622,1.24,0.67,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-621,0.76,0.46,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-620,0.85,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-619,1.21,0.62,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-618,1.09,0.64,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-617,0.96,0.63,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-616,1.39,0.84,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-615,1.42,0.89,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-614,1.12,0.93,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-613,1.25,0.76,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-612,1.27,0.94,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
-611,1.39,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
-610,2,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
-609,1.5,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
-608,1.39,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
-607,0.97,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
-606,0.99,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
