tree,n_missing_total,n_missing_1980_on,n_outliers_total
GPN011_raw,137,37,2
GPN012_raw,150,37,4
GPN021_raw,427,37,0
GPN022_raw,427,37,0
GPN031_raw,186,37,3
GPN032_raw,86,37,8
GPN041_raw,400,37,0
GPN042_raw,395,37,1
GPN051_raw,112,37,2
GPN052_raw,74,37,4
GPN061_raw,405,37,0
GPN062_raw,405,37,0
GPN071_raw,37,37,5
GPN072_raw,93,37,3
GPN081_raw,344,37,0
GPN082_raw,344,37,1
GPN091_raw,415,37,2
GPN101_raw,211,37,1
GPN102_raw,226,37,1
GPN111_raw,412,37,1
GPN112_raw,412,37,1
GPN121_raw,93,37,7
GPN122_raw,80,37,9
GPN131_raw,408,37,0
GPN132_raw,408,37,0
GPN141_raw,293,37,1
GPN142_raw,287,37,1
GPN143_raw,282,37,0
GPN151_raw,407,37,3
GPN152_raw,417,37,2
GPN161_raw,274,45,0
GPN162_raw,218,37,3
GPN163_raw,425,37,0
GPN171_raw,177,37,0
GPN172_raw,186,37,0
GPN181_raw,423,37,0
GPN182_raw,423,37,0
GPN191_raw,400,37,0
GPN192_raw,400,37,0
GPN201_raw,102,37,0
GPN202_raw,67,37,0
GPN211_raw,412,37,1
GPN212_raw,417,37,1
GPN221_raw,224,45,3
GPN222_raw,244,45,2
GPN231_raw,286,38,2
GPN232_raw,283,37,4
GPN241_raw,363,37,0
GPN242_raw,363,37,0
GPN251_raw,303,37,0
GPN252_raw,300,37,1
GPN253_raw,311,37,1
GPN261_raw,93,37,5
GPN262_raw,109,37,5
GPN271_raw,419,37,2
GPN272_raw,419,37,0
GPN281_raw,224,37,2
GPN282_raw,240,37,1
GPN292_raw,408,37,0
GPN311_raw,118,37,2
GPN312_raw,183,37,0
GPN321_raw,76,37,11
GPN322_raw,78,37,6
GPN331_raw,405,37,0
GPN332_raw,405,37,0
GPN341_raw,294,37,1
GPN342_raw,310,37,1
