tree,n_missing_total,n_missing_1980_on,n_outliers_total
312011_raw,69,45,3
312012_raw,63,45,3
312021_raw,120,45,3
312022_raw,68,45,3
312031_raw,80,45,0
312032_raw,89,45,1
312041_raw,70,45,1
312042_raw,52,45,1
312051_raw,117,45,7
312052_raw,95,45,8
312061_raw,204,45,0
312062_raw,174,45,0
312071_raw,170,45,1
312072_raw,165,45,1
312081_raw,84,45,5
312082_raw,84,45,5
312091_raw,111,45,2
312092_raw,85,45,6
312101_raw,164,45,5
312102_raw,164,45,2
312111_raw,134,45,1
312112_raw,87,45,5
312121_raw,117,45,4
312122_raw,81,45,1
