age_CE,GRS341_raw,GRS342_raw,GRS351_raw,GRS352_raw,GRS361_raw,GRS362_raw,GRS371_raw,GRS372_raw,GRS391_raw,GRS401_raw,GRS402_raw,GRS411_raw,GRS412_raw,GRS421_raw,GRS422_raw,GRS441_raw,GRS442_raw,GRS471_raw,GRS472_raw,GRS481_raw,GRS491_raw,GRS492_raw,GRS521_raw,GRS522_raw,GRS601_raw,GRS602_raw,GRS341_raw_outlier_flag,GRS342_raw_outlier_flag,GRS351_raw_outlier_flag,GRS352_raw_outlier_flag,GRS361_raw_outlier_flag,GRS362_raw_outlier_flag,GRS371_raw_outlier_flag,GRS372_raw_outlier_flag,GRS391_raw_outlier_flag,GRS401_raw_outlier_flag,GRS402_raw_outlier_flag,GRS411_raw_outlier_flag,GRS412_raw_outlier_flag,GRS421_raw_outlier_flag,GRS422_raw_outlier_flag,GRS441_raw_outlier_flag,GRS442_raw_outlier_flag,GRS471_raw_outlier_flag,GRS472_raw_outlier_flag,GRS481_raw_outlier_flag,GRS491_raw_outlier_flag,GRS492_raw_outlier_flag,GRS521_raw_outlier_flag,GRS522_raw_outlier_flag,GRS601_raw_outlier_flag,GRS602_raw_outlier_flag
1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,2.6,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,2.66,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1727,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,1.58,1.67,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1728,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,1.03,1.26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1729,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,0.9,1.18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1730,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,1.5,1.04,1.75,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1731,0.42,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA,NA,0.78,1.51,1.28,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1732,0.84,NA,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,NA,NA,NA,NA,1.09,1.67,1.79,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1733,0.25,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,0.51,0.75,0.61,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1734,0.56,NA,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,NA,NA,0.93,2.09,1.33,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1735,0.24,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,0.13,0.64,0,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1736,0.68,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,NA,NA,NA,NA,NA,0.67,1.04,0.65,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1737,1.08,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA,NA,NA,NA,NA,NA,1.11,1.44,1.48,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1738,1.67,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,NA,NA,NA,NA,NA,NA,1.06,2.07,1.62,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1739,0.98,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,NA,NA,NA,NA,NA,NA,1.02,1.34,0.67,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1740,1.21,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,NA,NA,NA,NA,NA,NA,1.56,1.39,1.42,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1741,1.25,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA,NA,NA,1.34,1.74,1.59,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1742,1.04,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,1.79,NA,NA,NA,NA,NA,NA,1.24,1.22,0.95,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1743,1.84,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,2.37,NA,NA,NA,NA,NA,NA,1.94,1.47,1.55,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1744,2.09,NA,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,2.59,NA,NA,NA,NA,NA,NA,1.57,1.02,1.6,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1745,1.92,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,1.92,NA,NA,NA,NA,NA,NA,2.73,1.59,1.93,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
1746,2.5,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,2.61,NA,NA,NA,NA,NA,2.8,3.45,2.27,2.64,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE
1747,2.05,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.99,NA,NA,NA,NA,NA,2.16,2.82,2.52,2.79,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1748,0.89,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,NA,0.65,1.27,1.02,NA,0.37,NA,NA,NA,0.41,1.18,1,0.71,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1749,2.87,NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,1.42,4.34,2.9,NA,1.17,NA,NA,NA,1.71,3.24,3.08,2.75,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
1750,3.34,NA,2.09,NA,NA,NA,NA,NA,NA,1.01,NA,NA,1.32,NA,1.78,3.76,2.42,NA,1.09,NA,NA,NA,2.74,2.71,3.4,2.05,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
1751,1.65,NA,1.67,NA,NA,NA,NA,NA,NA,1.03,NA,NA,1.16,NA,0.9,2.47,1.77,NA,0.97,NA,NA,NA,2.05,1.75,2.04,1.2,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1752,0.3,NA,0.26,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.19,NA,0.33,0.76,0.34,NA,0.17,NA,NA,NA,0.62,0.8,0.41,0,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1753,0.66,NA,1.11,NA,NA,NA,NA,NA,NA,0.56,NA,NA,0.42,NA,0.61,1.9,1.42,NA,1.08,NA,NA,NA,1.78,1.9,0.78,0.59,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1754,0.65,NA,1.18,NA,NA,NA,NA,NA,NA,1.01,NA,NA,0.68,NA,0.73,2.74,2.32,NA,1.18,NA,NA,NA,2.03,2.3,1.5,1.15,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1755,0.59,NA,0.91,2.03,NA,NA,NA,NA,NA,1.11,NA,NA,0.74,NA,0.33,2.54,2.11,NA,0.83,NA,NA,NA,2.1,2.38,1.01,0.55,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1756,0.49,NA,1.01,0.97,NA,NA,NA,NA,NA,0.88,NA,NA,1.13,NA,0.3,1.91,1.74,NA,0.45,NA,NA,NA,1.43,1.93,0.77,0.3,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1757,0.95,NA,1.26,1.14,NA,NA,NA,NA,NA,1.37,NA,NA,0.57,NA,0.17,1.38,1.16,NA,0.72,NA,NA,NA,1.09,1.93,0.71,0.22,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1758,1.94,NA,1.35,1.54,NA,NA,NA,NA,NA,1.93,NA,NA,1.58,NA,0.46,2.45,1.79,NA,0.3,NA,NA,NA,1.09,2.43,1.07,0.73,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1759,1.97,NA,1.19,1.26,NA,NA,NA,NA,NA,1.72,NA,NA,1.88,NA,0.39,1.75,1.61,NA,1.46,NA,NA,NA,1.44,1.6,1.01,0.65,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1760,2.14,NA,1.15,1.52,NA,NA,NA,NA,NA,1.8,NA,NA,1.57,NA,0.61,1.72,1.32,NA,1.38,NA,NA,NA,1.35,2.11,1.18,1.08,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1761,0.98,NA,0.7,0.87,NA,NA,NA,NA,NA,1.16,NA,NA,0.68,NA,0.3,0.63,0.5,NA,1.07,NA,NA,NA,0.49,1.39,0.67,0.54,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1762,2.07,NA,1.49,1.53,NA,NA,NA,NA,NA,2.73,NA,NA,1.2,NA,0.52,1.78,1.48,NA,2.56,NA,NA,NA,1.51,2.06,1.45,1.84,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
