tree,n_missing_total,n_missing_1980_on,n_outliers_total
E0001E_raw,193,25,3
E0002E_raw,233,25,0
E0002S_raw,264,25,5
E0003E_raw,182,25,0
E0003W_raw,207,25,1
E0004S_raw,168,25,14
E0004W_raw,168,26,9
E0005N_raw,159,25,1
E0005S_raw,163,29,1
E0006W_raw,314,26,2
E0006S_raw,312,25,1
E0007N_raw,237,25,0
E0007W_raw,260,45,4
E0008N_raw,242,35,1
E0009E_raw,323,25,3
E0009W_raw,314,25,1
E0010S_raw,25,25,1
E0010W_raw,89,25,2
E0011N_raw,186,25,1
E0011W_raw,189,25,2
E0012N_raw,332,32,0
E0012E_raw,322,35,0
E0013E_raw,222,25,3
E0013W_raw,224,25,3
E0013X_raw,232,25,1
E0014S_raw,196,25,9
E0014W_raw,168,25,6
E0015E_raw,292,26,0
E0015S_raw,253,37,2
E0016S_raw,92,25,6
E0017E_raw,230,25,1
E0017N_raw,227,25,0
E0019N_raw,285,25,2
E0019E_raw,287,25,1
E0019W_raw,340,25,0
E0020N_raw,231,25,0
E0020S_raw,196,25,1
E0021E_raw,193,26,2
...40,506,45,0
