tree,n_missing_total,n_missing_1980_on,n_outliers_total
PA412_raw,954,45,3
PA409B_raw,996,45,5
PA400_raw,1055,45,1
LE402_raw,1099,45,1
PA409_raw,1033,45,4
PA104_raw,945,45,0
C2_5a_raw,914,45,2
pa22_raw,950,45,2
PA29_raw,1119,45,0
PA28_raw,1128,45,0
LE420_raw,1060,45,2
PA20_raw,1089,45,0
C2_1_raw,910,45,2
PA119_raw,925,45,6
C2_2_raw,1020,45,2
LE03_raw,1106,45,0
GI400_raw,1051,45,5
PA23_raw,1116,45,2
LE419_raw,964,45,1
PA112_raw,1079,45,2
PA407_raw,1136,45,0
LE409_raw,972,45,3
MWB21B_raw,773,45,7
MWB21A_raw,1034,45,3
MWB25A_raw,1089,45,3
PA422_raw,984,45,3
MWB32A_raw,1104,45,0
MWB36B_raw,1083,45,1
MWB33A_raw,1085,45,0
MWB28B_raw,981,45,1
MWB32B_raw,1044,45,2
LE400_raw,1024,45,6
MWB36A_raw,1098,45,1
LE413_raw,988,45,1
PA114_raw,1035,45,0
GI402_raw,970,45,3
MWB29A_raw,1093,45,0
MWB07_raw,1010,45,0
MWB23A_raw,824,45,1
MWB29B_raw,1093,45,1
MWB26A_raw,1083,45,2
LE410_raw,1021,45,3
LE01_raw,1085,45,0
PA421_raw,996,45,5
PA10_raw,928,45,5
GI408_raw,957,45,4
GI409_raw,1041,45,5
LE415_raw,1047,45,0
PA12_raw,1090,45,0
KWB01A_raw,803,33,1
KWB08B_raw,1006,45,0
KWB17A_raw,815,33,1
MWB39A_raw,1034,45,1
MWB06_raw,1104,45,0
KWB11A_raw,881,33,1
KWB14A_raw,901,33,7
SL06_raw,1066,45,0
KWB24C_raw,912,33,3
KWB13B_raw,922,33,4
KWB07A_raw,926,33,1
SL17B_raw,928,28,1
KWB15A_raw,958,33,1
KWB12A_raw,1028,33,2
SL01_raw,1048,28,0
SL10_raw,1048,28,0
SL05_raw,1048,28,1
SL21_raw,1078,28,1
KWB03A_raw,1103,33,0
SL11_raw,1098,28,0
SL03_raw,1108,28,1
SL13_raw,1108,28,1
SL17A_raw,1108,28,2
SL19_raw,1118,28,0
SL08_raw,1118,28,1
