tree,n_missing_total,n_missing_1980_on,n_outliers_total
LP1A_raw,120,0,2
LP1B_raw,184,0,5
LP2A_raw,262,0,1
LP2B_raw,277,0,2
LP3A_raw,249,0,1
LP3B_raw,199,0,0
LP4A_raw,317,0,1
LP4B_raw,361,0,0
LP5A_raw,301,0,1
LP5B_raw,304,0,6
LP6A_raw,0,0,7
LP6B_raw,249,0,2
LP7A_raw,14,0,5
LP7B_raw,84,0,5
LP8A_raw,231,21,0
LP8B_raw,132,40,5
LP9A_raw,346,0,3
LP9B_raw,404,0,3
LP10A_raw,224,0,2
LP10B_raw,284,0,2
LP11A_raw,224,0,3
LP11B_raw,272,0,8
LP12A_raw,224,0,0
LP12B_raw,213,0,5
LP13A_raw,203,0,6
LP13B_raw,132,0,5
LP14A_raw,223,31,0
LP14B_raw,249,0,2
LP15A_raw,242,0,3
LP15B_raw,323,0,5
LP16A_raw,172,30,3
LP16B_raw,150,31,4
LP17A_raw,144,0,3
LP17B_raw,75,0,6
LP18A_raw,224,0,3
LP18B_raw,304,40,2
LP19A_raw,222,0,0
LP19B_raw,320,0,1
LP20A_raw,214,0,1
LP20B_raw,187,0,2
LP21A_raw,226,0,3
LP21B_raw,247,0,5
