tree,n_missing_total,n_missing_1980_on,n_outliers_total
LIT13A_raw,381,0,4
LIT13B_raw,398,0,6
LIT13C_raw,379,0,2
LIT13X_raw,40,321,2
LIT11A_raw,386,0,2
LIT11B_raw,356,0,1
LIT15A_raw,401,0,3
LIT15B_raw,377,0,3
LIT15Y_raw,287,282,1
LIT21A_raw,405,0,3
LIT21B_raw,402,0,4
LIT21Y_raw,167,279,2
LIT23A_raw,367,0,1
LIT23B_raw,229,0,2
LIT23C_raw,369,0,2
LIT23Y_raw,65,417,0
LIT23Z_raw,77,343,0
LIT34A_raw,435,0,1
LIT34B_raw,361,0,0
LJK02A_raw,537,0,2
LJK03A_raw,404,0,2
LJK03B_raw,406,0,3
LJK04A_raw,465,0,3
LJK04B_raw,466,0,1
LJK05A_raw,397,0,3
LJK05B_raw,397,0,2
LJK06A_raw,633,0,0
LJK06B_raw,465,0,1
LJK06C_raw,407,40,2
LJK07A_raw,557,0,1
LJK08B_raw,0,0,9
LJK11A_raw,500,0,4
LJK11B_raw,574,0,1
LJK13A_raw,156,0,6
LJK13B_raw,183,0,5
LJK14A_raw,404,0,2
LJK16A_raw,386,0,1
LJK16B_raw,422,0,0
LJK17A_raw,393,0,1
LJK17B_raw,388,0,1
LJK18A_raw,558,0,1
LJK18B_raw,552,0,1
