tree,n_missing_total,n_missing_1980_on,n_outliers_total
SUG001B_raw,118,15,6
SUG017A_raw,222,13,2
SUG024A_raw,93,13,3
SUG025A_raw,42,13,6
SUG016A_raw,229,13,1
SUG027A_raw,145,13,1
SUG023B_raw,113,13,3
SUG014A_raw,251,13,0
SUG008A_raw,162,13,2
SUG004B_raw,167,13,1
SUG015B_raw,81,13,9
SUG002C_raw,149,13,1
SUG007A_raw,233,13,2
SUG007B_raw,193,13,3
SUG011A_raw,158,13,3
SUG017B_raw,207,13,2
SUG006A_raw,48,13,2
SUG025D_raw,61,12,6
SUG030B_raw,276,13,1
SUG015C_raw,82,12,9
SUG006E_raw,34,12,3
SUG006D_raw,12,12,3
SUG003B_raw,273,13,2
SUG016C_raw,70,13,6
SUG031B_raw,173,13,5
SUG021B_raw,145,13,2
SUG021A_raw,124,13,1
SUG032A_raw,239,13,0
SUG005B_raw,120,13,1
SUG018C_raw,76,14,5
SUG019A_raw,230,44,1
SUG029C_raw,54,12,6
SUG029D_raw,44,24,2
SUG025C_raw,49,12,8
SUG016D_raw,105,12,2
SUG016E_raw,207,12,1
SUG016F_raw,76,12,5
SUG015D_raw,76,12,6
