tree,n_missing_total,n_missing_1980_on,n_outliers_total
MC7B_raw,321,29,0
MC3D_raw,219,29,6
MC2B_raw,297,29,1
MC2C_raw,228,29,2
MC20A_raw,243,29,3
MC20B_raw,247,29,1
MC21A_raw,362,29,1
MC21B_raw,377,29,0
MC23B_raw,189,29,3
MC23A_raw,187,29,1
MC19B_raw,308,29,2
MC19A_raw,356,29,2
MC18A_raw,142,29,2
MC18B_raw,146,29,6
MC14A_raw,205,29,2
MC14B_raw,196,29,1
MC11C_raw,327,29,0
MC15A_raw,249,29,1
MC13A_raw,99,29,6
MC16A_raw,358,29,1
MC15B_raw,250,29,0
MC12B_raw,132,29,8
MC12C_raw,92,29,9
MC11A_raw,345,29,2
MC13B_raw,128,29,1
MC16B_raw,338,29,0
MC17A_raw,29,29,7
