tree,n_missing_total,n_missing_1980_on,n_outliers_total
710011_raw,110,41,2
710012_raw,80,41,2
710021_raw,151,41,1
710022_raw,191,41,1
710031_raw,43,43,0
710032_raw,54,44,4
710041_raw,54,41,21
710042_raw,99,41,2
710051_raw,256,41,1
710052_raw,156,45,2
710061_raw,275,41,2
710062_raw,141,41,5
710071_raw,95,45,0
710072_raw,98,41,1
710081_raw,124,41,1
710082_raw,135,41,2
710091_raw,163,41,2
710092_raw,166,41,2
710101_raw,153,41,1
710102_raw,159,41,2
710121_raw,207,41,1
710122_raw,135,41,8
