tree,n_missing_total,n_missing_1980_on,n_outliers_total
MTL156A_raw,101,21,0
MTL156B_raw,91,21,0
MTL162A_raw,94,22,0
MTL162B_raw,91,21,1
MTL164A_raw,85,12,0
MTL164B_raw,85,12,0
MTL179A_raw,113,27,0
MTL179B_raw,96,22,1
MTL218A_raw,21,21,1
MTL218B_raw,25,22,0
MTL218C_raw,40,34,0
MTL262A_raw,90,14,0
MTL262B_raw,88,16,0
MTL263A_raw,86,27,1
MTL263B_raw,86,27,0
MTL265A_raw,83,20,1
MTL265B_raw,90,27,0
MTL267A_raw,78,13,0
MTL267B_raw,78,13,0
MTL267D_raw,73,13,0
MTL267E_raw,95,12,0
MTL267F_raw,95,12,0
MTL268A_raw,25,13,0
MTL268B_raw,18,12,0
MTL270A_raw,73,13,1
MTL270B_raw,74,14,0
MTL274A_raw,63,15,0
MTL274B_raw,65,18,0
MTL158A_raw,97,22,0
MTL158B_raw,88,13,0
MTL160A_raw,96,21,1
MTL160B_raw,96,21,0
MTL177A_raw,102,21,0
MTL177B_raw,102,21,0
MTL215A_raw,110,27,0
MTL215B_raw,96,13,0
MTL269A_raw,98,13,1
MTL269B_raw,98,13,1
MTL271B_raw,90,13,0
MTL271C_raw,90,13,0
MTL272A_raw,91,15,0
MTL272B_raw,91,15,0
MTL276A_raw,100,25,0
MTL276B_raw,84,11,0
MTL276C_raw,94,16,1
MTL276D_raw,122,44,0
MTL277A_raw,94,13,0
MTL277B_raw,94,13,0
MTL279A_raw,110,13,0
MTL279B_raw,110,13,0
MTL280A_raw,102,13,0
MTL280B_raw,102,13,0
MTL280C_raw,103,12,1
MTL280D_raw,103,12,0
MTL284A_raw,91,15,0
MTL284B_raw,91,15,0
MTL287A_raw,92,13,0
MTL287B_raw,92,13,1
