tree,n_missing_total,n_missing_1980_on,n_outliers_total
RMP01A_raw,108,14,4
RMP01B_raw,108,14,6
RMP02A_raw,208,45,1
RMP02B_raw,158,24,1
RMP03A_raw,347,14,0
RMP03B_raw,344,14,1
RMP04A_raw,216,14,2
RMP04B_raw,218,14,0
RMP05A_raw,319,14,1
RMP05B_raw,336,14,0
RMP06A_raw,346,14,0
RMP06B_raw,333,14,0
RMP07A_raw,158,14,0
RMP08A_raw,322,14,0
RMP08B_raw,330,14,1
RMP09A_raw,350,14,0
RMP09B_raw,353,14,2
RMP10A_raw,344,14,0
RMP10B_raw,350,14,0
RMP11A_raw,367,14,0
RMP12A_raw,338,45,0
RMP12B_raw,341,45,1
RMP13A_raw,325,24,2
RMP13B_raw,338,24,1
RMP14A_raw,278,14,2
RMP14B_raw,283,14,3
RMP15A_raw,214,45,4
RMP16A_raw,227,14,2
RMP16B_raw,196,14,2
RMP17A_raw,339,14,0
RMP17B_raw,347,24,1
RMP18A_raw,350,14,0
RMP18B_raw,345,14,0
RMP19B_raw,359,14,1
RMP20A_raw,282,24,3
RMP21A_raw,346,14,1
RMP21B_raw,327,14,1
RMP21C_raw,330,14,0
RCP07A_raw,315,33,0
RCP07B_raw,309,33,1
RCP100A_raw,374,32,0
RCP100B_raw,365,32,0
RCP101A_raw,323,32,0
RCP101B_raw,328,32,0
RCP102A_raw,356,32,0
RCP102B_raw,351,32,0
RCP104A_raw,352,32,0
RCP104B_raw,356,32,0
RCP10A_raw,178,33,5
RCP139_raw,301,32,1
RCP13B_raw,315,36,2
RCP15A_raw,240,33,4
RCP15B_raw,260,43,3
RCP20A_raw,418,45,0
RCP20B_raw,300,33,0
RCP28A_raw,103,33,6
RCP28B_raw,147,45,4
RCP33A_raw,150,33,1
RCP33B_raw,103,33,3
RCP33C_raw,415,45,0
RCP34A_raw,284,33,0
RCP34B_raw,298,33,0
RCP35A_raw,286,33,0
RCP36A_raw,334,33,0
RCP36B_raw,329,33,0
RCP44A_raw,309,33,2
RCP44B_raw,308,33,0
RCP45B_raw,334,33,0
RCP46B_raw,323,33,0
RCP47A_raw,136,33,4
RCP47B_raw,136,33,5
RCP58A_raw,287,33,0
RCP58B_raw,297,33,0
RCP61A_raw,189,45,3
RCP61B_raw,348,45,1
RCP61C_raw,399,45,1
RCP62A_raw,106,33,4
RCP62B_raw,113,33,7
RCP65A_raw,278,33,2
RCP65B_raw,275,33,2
RCP66A_raw,270,45,2
RCP66B_raw,149,33,2
RCP68A_raw,130,44,6
RCP70A_raw,241,32,2
RCP70B_raw,234,32,3
RCP70C_raw,206,32,6
RCP70D_raw,189,32,2
RCP71A_raw,170,33,0
RCP72B_raw,360,32,1
RCP74A_raw,353,32,0
RCP74B_raw,351,31,0
RCP78A_raw,195,33,2
RCP78B_raw,196,32,1
RCP78C_raw,156,32,1
RCP80A_raw,188,45,4
RCP80B_raw,221,45,4
RCP80C_raw,150,33,3
RCP82A_raw,313,32,1
RCP82B_raw,284,32,1
RCP84A_raw,32,32,11
RCP84B_raw,75,33,1
RCP86A_raw,125,32,2
RCP86B_raw,171,32,0
RCP87A_raw,178,32,1
RCP88B_raw,156,32,2
RCP89A_raw,76,32,5
RCP89B_raw,91,32,5
RCP90A_raw,357,32,1
RCP90B_raw,359,32,2
RCP91A_raw,363,32,0
RCP91B_raw,363,32,1
RCP91C_raw,355,32,1
RCP92A_raw,363,32,1
RCP92B_raw,366,32,0
RCP93A_raw,357,32,0
RCP93B_raw,356,32,2
RCP95A_raw,101,32,2
RCP95B_raw,95,32,2
RCP97A_raw,158,33,0
RCP97B_raw,161,45,2
RHP62A_raw,312,36,0
RHP62B_raw,298,36,1
RHP62C_raw,299,36,1
RHP63A_raw,284,36,2
RHP63B_raw,320,36,1
RHP64A_raw,330,36,2
RHP64B_raw,302,36,4
RHP65A_raw,362,36,0
RHP65B_raw,344,35,0
RHP69B_raw,286,35,2
RHP70B_raw,289,36,0
RHP71A_raw,365,35,1
RHP71B_raw,365,35,2
RHP72A_raw,357,35,0
RHP72B_raw,361,35,1
RHP73A_raw,322,35,0
RHP73B_raw,330,35,0
RHP75A_raw,351,35,0
RHP75B_raw,351,35,0
