tree,n_missing_total,n_missing_1980_on,n_outliers_total
365031_raw,357,45,2
365032_raw,382,45,0
365041_raw,376,45,0
365042_raw,368,45,0
365051_raw,215,45,7
365052_raw,186,45,6
365081_raw,48,45,9
365082_raw,87,45,4
365091_raw,412,45,1
365092_raw,331,45,2
365101_raw,355,45,3
365102_raw,370,45,5
365103_raw,353,45,2
365111_raw,301,45,4
365112_raw,273,45,4
365131_raw,337,45,4
365132_raw,383,45,2
365141_raw,230,45,5
365142_raw,231,45,2
365151_raw,330,45,0
365152_raw,341,45,1
365161_raw,281,45,8
365162_raw,236,45,7
365171_raw,329,45,1
365172_raw,342,45,0
365191_raw,303,45,0
365192_raw,330,45,1
