age_CE,231032_raw,231047_raw,231061_raw,231082_raw,231254_raw,231266_raw,231032_raw_outlier_flag,231047_raw_outlier_flag,231061_raw_outlier_flag,231082_raw_outlier_flag,231254_raw_outlier_flag,231266_raw_outlier_flag
1668,0.41,1.06,0.59,0.16,0.15,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,0.46,0.83,0.47,0.19,0.12,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,0.03,0.24,0.06,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,0.27,1.82,0.68,0.13,0.1,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,0.73,4.56,1.88,0.72,0.56,0.41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1673,1.22,2.32,1.12,0.78,0.8,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,0.6,3.8,1.21,0.27,0.34,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,1.04,1.94,0.98,0.6,0.67,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,0.23,0.47,0.26,0.16,0.19,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1677,1.1,3.12,1.25,0.55,0.67,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1678,0.52,3.34,0.75,0.2,0.26,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1679,0.83,2.36,1.18,0.48,0.4,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1680,1.15,5,1.87,0.89,0.8,0.68,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1681,1.66,4.6,2.64,1.09,0.79,1.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1682,1.94,3.54,2.49,1.23,1.78,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1683,2.31,4.2,2.8,1.45,1.74,2.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1684,0.67,1.29,0.58,0.16,0.34,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,0.01,0.44,0.47,0.01,0.01,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1686,1.47,2.58,1.57,0.84,0.94,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1687,1.72,2.32,1.54,0.96,1.02,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1688,1.64,2.6,2.02,0.77,1.22,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1689,2.56,4.04,1.31,1.22,1.87,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1690,1.48,2.54,1.74,1,1.44,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,1.77,4.2,1.66,0.87,1.13,2.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1692,2.94,4.8,2.08,1.59,1.75,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1693,1.48,3.12,1.75,1.23,1.4,2.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,2.09,5,1.81,1.42,2.08,3.6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1695,2.15,4.8,1.96,1.56,2.04,2.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1696,1.04,1.8,0.75,0.78,1.02,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,1.4,3.67,1.58,1.26,1.41,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,0.93,1.83,0.91,0.86,0.63,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,1.58,2.96,1.31,1.22,1.29,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,0.45,0.81,0.48,0.31,0.56,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,1.47,2.27,0.93,1.24,1.11,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,1.13,1.2,0.92,0.48,0.73,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,0.69,1.16,0.76,0.52,0.46,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1704,0.47,0.9,0.41,0.14,0.17,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,1.97,1.53,1.01,0.93,0.95,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,1.89,1.71,1.32,0.66,0.57,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,0.62,1.39,0.76,0.4,0.38,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,0.33,0.19,0.27,0.2,0.07,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,1.15,1.19,0.89,0.75,0.54,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,1.01,1.52,0.9,0.67,0.5,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1711,0.24,0.54,0.56,0.37,0.3,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,0.87,0.87,0.96,0.56,0.42,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,0.82,0.88,0.85,0.45,0.34,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,1.31,2.52,1.25,0.78,0.76,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,1,1.25,0.81,0.62,0.34,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,0.15,0.34,0.2,0.01,0.02,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,0.7,0.61,0.83,0.31,0.33,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,1.23,1.62,0.83,0.81,0.72,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,0.86,1.26,0.59,0.55,0.55,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,1.15,2.01,1.15,0.66,0.72,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1721,1.35,1.07,0.97,0.71,0.53,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,0.87,0.74,0.42,0.45,0.35,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,1.28,1.24,0.88,0.7,0.6,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,0.23,0.32,0.49,0.25,0.16,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,2.02,2.9,1.62,1.4,1.14,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,1.91,2.23,0.99,1.38,0.75,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,1.01,1.9,0.86,0.76,0.83,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,0.78,0.68,0.36,0.46,0.4,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,0.01,0.01,0.03,0.05,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,0.85,0.93,0.47,0.59,0.45,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,0.65,1.02,0.44,0.86,0.49,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,0.69,0.94,0.81,1.08,0.71,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,0.83,1.08,0.84,0.56,0.32,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,0.68,0.49,0.79,0.45,0.66,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,0.01,0.01,0.01,0.01,0.02,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,0.44,0.43,0.41,0.28,0.25,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,0.84,1,0.55,0.69,0.68,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,1.03,1.21,0.71,0.79,0.69,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,0.67,0.35,0.45,0.25,0.22,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,0.82,1.23,0.52,0.66,0.51,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,1.11,1.12,0.59,0.61,0.63,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,1.08,1.06,0.52,0.61,0.57,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,1.46,1.75,0.98,0.99,0.65,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.34,0.66,0.47,0.43,0.24,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,1.23,1.96,0.85,1.33,0.92,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,1.37,1.97,1.33,1.74,0.85,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,0.99,1.8,1.05,1.19,0.88,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,0.31,0.17,0.04,0.18,0.14,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,1.9,1.63,1.06,1.65,0.87,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,0.5,0.76,0.6,0.79,0.46,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,0.47,0.52,0.45,0.56,0.64,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,0.53,0.57,0.15,0.24,0.07,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.26,0.29,0.17,0.15,0.09,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.48,0.74,0.57,0.75,0.4,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.17,0.34,0.12,0.26,0.17,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.36,0.64,0.4,0.29,0.15,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.23,0.32,0.22,0.28,0.14,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,0.71,0.68,0.7,0.55,0.49,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.35,0.32,0.33,0.36,0.15,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.66,1.12,0.54,0.62,0.44,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,0.19,0.3,0.39,0.21,0.04,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.6,0.72,0.7,0.42,0.36,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,0.35,0.3,0.21,0.14,0.02,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,1.29,1.32,0.77,0.94,0.75,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.13,0.28,0.09,0.17,0.03,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,0.87,0.95,0.9,0.8,0.68,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.65,0.91,0.73,0.67,0.1,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,1,1.6,0.74,0.95,0.57,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.93,1.06,0.7,0.94,0.72,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,1.16,0.78,0.59,1.02,0.32,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,1.14,2.18,1.96,1.81,0.85,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,1.56,2.12,1.63,1.37,0.65,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.64,0.47,0.32,0.44,0.21,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1,1.23,0.86,1.22,0.56,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.66,1.06,0.55,0.7,0.49,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.8,1.32,0.75,1.18,0.61,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.11,0.21,0.19,0.2,0.15,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.3,0.24,0.3,0.23,0.06,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.46,0.78,0.38,0.61,0.43,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.53,0.59,0.64,0.66,0.53,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.92,0.8,0.62,0.68,0.61,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.13,0.23,0.08,0.07,0.05,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.78,1.05,0.76,0.77,0.57,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.58,1.64,1.09,1.53,0.91,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.37,0.32,0.11,0.41,0.12,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,1,1.09,0.8,0.96,0.81,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,1.21,1.63,0.98,1.38,0.85,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.59,0.62,0.38,0.32,0.37,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.9,1.04,0.52,0.83,0.58,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.72,0.58,0.71,0.75,0.45,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.31,1.14,0.86,1.02,0.66,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.48,1.35,1.03,1.24,0.59,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.97,1.22,0.93,1.26,0.85,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.16,1.16,0.67,0.96,0.51,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.03,0.97,0.93,0.94,0.83,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.59,0.96,0.59,0.77,0.53,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.14,0.34,0.11,0.26,0.1,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.6,0.81,0.5,0.66,0.29,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.82,0.93,0.72,0.65,0.47,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.1,0.88,0.76,0.8,0.6,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.13,0.27,0.09,0.08,0.05,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.93,0.98,0.53,0.62,0.5,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.37,0.25,0.21,0.28,0.17,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.93,0.95,0.71,0.71,0.62,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.49,0.3,0.57,0.73,0.37,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.11,0.09,0.23,0.11,0.02,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.77,0.82,0.67,0.83,0.66,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.36,0.55,0.36,0.62,0.31,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.4,0.75,0.43,0.74,0.42,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.22,0.43,0.29,0.29,0.07,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.58,0.76,0.53,0.6,0.4,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.48,0.71,0.5,0.63,0.36,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.56,0.93,0.31,0.73,0.3,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.72,0.89,0.51,0.81,0.47,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,1,1.12,0.96,1.19,0.64,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,1.06,1.13,1.43,0.87,1.11,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.84,0.77,0.77,0.55,0.35,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.05,0.01,0.05,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.06,0.01,0.01,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.01,0.01,0.01,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.63,0.61,0.18,0.16,0.24,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.01,0.01,0.01,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.05,0.01,0.01,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.38,0.53,0.43,0.44,0.16,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.41,0.52,0.49,0.55,0.39,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.78,0.49,0.63,0.31,0.32,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.18,0.12,0.34,0.1,0.07,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.89,0.99,0.67,0.88,0.55,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.23,0.3,0.26,0.29,0.11,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.74,0.84,0.94,0.72,0.43,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.67,0.66,0.85,0.78,0.33,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.72,0.69,0.76,0.58,0.41,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.92,1.03,0.99,1.06,0.76,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.1,1.22,0.9,0.71,0.73,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.02,1.03,1.02,1.32,0.68,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.11,1.04,1.32,1.12,0.75,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.75,0.91,0.82,1.21,0.76,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.07,1.14,1.09,1.48,0.85,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.3,1.35,1.43,1.94,1.2,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.96,1.16,1.58,1,0.81,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.22,0.49,0.59,0.49,0.23,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.26,0.31,0.59,0.62,0.28,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.3,0.62,0.44,0.68,0.25,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.61,1.06,0.94,0.74,0.55,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.08,0.28,0.34,0.53,0.13,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.59,0.75,0.83,0.72,0.54,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.02,0.03,0.01,0.01,0.03,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
