age_CE,015011_raw,015012_raw,015021_raw,015022_raw,015031_raw,015032_raw,015041_raw,015051_raw,015011_raw_outlier_flag,015012_raw_outlier_flag,015021_raw_outlier_flag,015022_raw_outlier_flag,015031_raw_outlier_flag,015032_raw_outlier_flag,015041_raw_outlier_flag,015051_raw_outlier_flag
1546,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1547,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1548,NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1549,NA,NA,NA,NA,NA,NA,1.51,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1550,NA,NA,NA,NA,NA,NA,1.51,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1551,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1552,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1553,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1554,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1555,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1556,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1557,NA,NA,NA,NA,NA,NA,1.38,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1558,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1559,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1560,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1561,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1562,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1563,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1564,NA,NA,NA,NA,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1565,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1566,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1567,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1568,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1569,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1570,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1571,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1572,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1573,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1574,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1575,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1576,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1577,NA,NA,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1578,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1579,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1580,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1581,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1582,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1583,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1584,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1585,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1586,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1587,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1588,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1589,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1590,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1591,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1592,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1593,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1594,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1595,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1596,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1597,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1598,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1599,NA,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1600,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1601,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1602,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1603,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1604,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1605,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1606,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1607,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1608,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1609,NA,NA,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1610,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1611,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1612,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1613,NA,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1614,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1615,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1616,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1617,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
1618,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1619,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1620,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1621,NA,NA,NA,NA,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1622,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1623,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1624,NA,NA,NA,NA,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1625,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1626,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1627,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1628,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1629,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1630,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1631,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1632,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1633,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1634,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1635,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1636,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1637,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1638,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1639,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1640,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1641,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1642,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
1643,NA,NA,NA,NA,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1644,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1645,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1646,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1647,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1648,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1649,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1650,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1651,NA,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1652,NA,NA,NA,NA,NA,NA,0.73,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1653,NA,NA,NA,NA,NA,NA,0.56,0.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1654,NA,NA,NA,NA,NA,NA,0.81,0.83,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1655,NA,NA,NA,NA,NA,NA,0.15,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1656,NA,NA,NA,NA,NA,NA,0.59,0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1657,NA,NA,NA,NA,NA,NA,0.43,0.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1658,NA,NA,NA,NA,NA,NA,0.59,0.32,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1659,NA,NA,NA,NA,NA,NA,0.6,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1660,NA,NA,NA,NA,NA,NA,0.61,0.25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1661,NA,NA,NA,NA,NA,NA,0.8,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1662,NA,NA,NA,NA,NA,NA,0.66,0.43,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1663,NA,NA,NA,NA,NA,NA,0.85,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1664,NA,NA,NA,NA,NA,NA,0.89,0.37,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1665,NA,NA,NA,NA,NA,NA,0.56,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1666,NA,NA,NA,NA,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1667,NA,NA,NA,NA,NA,NA,0.37,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1668,NA,NA,NA,NA,NA,NA,0.82,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1669,NA,NA,NA,NA,NA,NA,0.91,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1670,NA,NA,NA,NA,NA,NA,0.71,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1671,NA,NA,NA,NA,NA,NA,1.38,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1672,NA,NA,NA,NA,NA,NA,1.97,0.34,NA,NA,NA,NA,NA,NA,TRUE,FALSE
1673,NA,NA,NA,NA,NA,NA,1.29,0.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1674,NA,NA,NA,NA,NA,NA,1.58,0.49,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1675,NA,NA,NA,NA,NA,NA,1.15,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1676,NA,NA,NA,NA,NA,NA,0.97,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1677,NA,NA,NA,NA,NA,NA,0.83,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1678,NA,NA,NA,NA,NA,NA,0.44,0.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1679,NA,NA,NA,NA,NA,NA,0.88,0.27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1680,NA,NA,NA,NA,NA,NA,0.62,0.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1681,NA,NA,NA,NA,NA,NA,0.69,0.39,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1682,NA,NA,NA,NA,NA,NA,0.82,0.43,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1683,NA,NA,NA,NA,NA,NA,0.59,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1684,NA,NA,NA,NA,NA,NA,0.93,0.38,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1685,NA,NA,NA,NA,NA,NA,0.93,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1686,NA,NA,NA,NA,NA,NA,0.64,0.48,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1687,NA,NA,NA,NA,NA,NA,1.33,0.71,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1688,NA,NA,NA,NA,NA,NA,0.81,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1689,NA,NA,NA,NA,NA,NA,1.11,0.52,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1690,NA,NA,NA,NA,NA,NA,0.96,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1691,NA,NA,NA,NA,NA,NA,0.68,0.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1692,NA,NA,NA,NA,NA,NA,0.66,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1693,NA,NA,NA,NA,NA,NA,1.04,0.49,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1694,NA,NA,NA,NA,NA,NA,0.79,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1695,NA,NA,NA,NA,NA,NA,0.3,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1696,NA,NA,NA,NA,NA,NA,0.45,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1697,NA,NA,NA,NA,NA,NA,0.59,0.32,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1698,NA,NA,NA,NA,NA,NA,0.67,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1699,NA,NA,NA,NA,NA,NA,1.12,0.39,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1700,NA,NA,NA,NA,NA,NA,1.22,0.52,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1701,NA,NA,NA,NA,NA,NA,0.87,0.47,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1702,NA,NA,NA,NA,NA,NA,1.57,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1703,NA,NA,NA,NA,NA,NA,0.45,0.28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1704,NA,NA,NA,NA,NA,NA,0.71,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1705,NA,NA,NA,NA,NA,NA,0.66,0.39,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1706,NA,NA,NA,NA,NA,NA,0.62,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1707,NA,NA,NA,NA,NA,NA,0.65,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1708,NA,NA,NA,NA,NA,NA,0.51,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1709,NA,NA,NA,NA,NA,NA,0.41,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1710,NA,NA,NA,NA,NA,NA,0.53,0.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1711,NA,NA,NA,NA,NA,NA,0.53,0.25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1712,NA,NA,NA,NA,NA,NA,0.43,0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1713,NA,NA,NA,NA,NA,NA,0.4,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1714,NA,NA,NA,NA,NA,NA,0.41,0.32,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1715,NA,NA,NA,NA,NA,NA,0.28,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1716,NA,NA,NA,NA,NA,NA,0.46,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1717,NA,NA,NA,NA,NA,NA,0.31,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1718,NA,NA,NA,NA,NA,NA,0.48,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1719,NA,NA,NA,NA,NA,NA,0.51,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1720,NA,NA,NA,NA,NA,NA,0.52,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1721,NA,NA,NA,NA,NA,NA,0.25,0.19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1722,NA,NA,NA,NA,NA,NA,0.45,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1723,NA,NA,NA,NA,NA,NA,0.54,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1724,NA,NA,NA,NA,NA,NA,0.44,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1725,NA,NA,NA,NA,NA,NA,0.64,0.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1726,NA,NA,NA,NA,NA,NA,0.48,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1727,NA,NA,NA,NA,NA,NA,0.6,0.28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1728,NA,NA,NA,NA,NA,NA,0.9,0.45,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1729,NA,NA,NA,NA,NA,NA,0.42,0.21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1730,NA,NA,NA,NA,NA,NA,0.57,0.27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1731,NA,NA,NA,NA,NA,NA,0.47,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1732,NA,NA,NA,NA,NA,NA,0.59,0.35,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1733,NA,NA,NA,NA,NA,NA,0.55,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1734,NA,NA,NA,NA,NA,NA,0.64,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1735,NA,NA,NA,NA,NA,NA,0.79,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1736,NA,NA,NA,NA,NA,NA,0.26,0.07,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1737,NA,NA,NA,NA,NA,NA,0.54,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1738,NA,NA,NA,NA,NA,NA,0.71,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1739,NA,NA,NA,NA,NA,NA,0.68,0.27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1740,NA,NA,NA,NA,NA,NA,0.65,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1741,NA,NA,NA,NA,NA,NA,0.87,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1742,NA,NA,NA,NA,NA,NA,0.94,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1743,NA,NA,NA,NA,NA,NA,0.87,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1744,NA,NA,NA,NA,NA,NA,0.78,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1745,NA,NA,NA,NA,NA,NA,1.25,0.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1746,NA,NA,NA,NA,NA,NA,1.2,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1747,NA,NA,NA,NA,NA,NA,0.89,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1748,NA,NA,NA,NA,NA,NA,1.1,0.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1749,NA,NA,NA,NA,NA,NA,1.57,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1750,NA,NA,1.49,NA,NA,NA,1.55,0.35,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1751,NA,NA,1.03,NA,NA,NA,1.17,0.19,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1752,NA,NA,1.05,NA,NA,NA,1.26,0.33,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1753,NA,NA,1.12,NA,NA,NA,1.13,0.32,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1754,NA,NA,1.09,NA,NA,NA,0.86,0.27,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1755,NA,NA,1.12,NA,NA,NA,1.27,0.23,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1756,NA,NA,0.54,NA,NA,NA,0.81,0.29,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1757,NA,NA,0.3,NA,NA,NA,0.46,0.18,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1758,NA,NA,0.87,NA,NA,NA,0.7,0.26,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1759,NA,NA,0.9,NA,NA,NA,0.91,0.35,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1760,NA,NA,1.11,NA,NA,NA,0.74,0.36,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1761,NA,NA,1.28,NA,NA,NA,1.15,0.34,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1762,NA,NA,0.92,NA,NA,NA,0.82,0.28,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1763,NA,NA,0.61,NA,NA,NA,0.61,0.28,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE
1764,NA,NA,0.84,1.02,NA,NA,0.78,0.27,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1765,NA,NA,0.43,0.53,NA,NA,0.66,0.26,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
