tree,n_missing_total,n_missing_1980_on,n_outliers_total
RHG01A_raw,1742,32,7
RHG01B_raw,1917,34,5
RHG02A1_raw,2118,45,4
RHG03A_raw,1888,32,12
RHG03B_raw,1685,32,0
RHG04A_raw,1511,45,0
RHG04B_raw,1376,45,9
RHG04C_raw,1361,45,1
RHG04E_raw,876,45,1
RHG05A_raw,1914,32,7
RHG06A_raw,1915,32,0
RHG06B1_raw,2111,45,6
RHG06B2_raw,2268,42,2
RHG07A_raw,1923,32,2
RHG07B_raw,1982,32,2
RHG08A1_raw,1995,45,2
RHG08A2_raw,2191,32,0
RHG08B_raw,1827,32,4
RHG09A_raw,1901,32,2
RHG09B1_raw,2290,45,1
RHG09B2_raw,2127,32,0
RHG10A_raw,2124,32,3
RHG10B_raw,2109,32,4
RHG11A_raw,2089,32,1
RHG11B_raw,1984,32,12
RHG12A_raw,1774,32,9
RHG12B_raw,1968,32,9
RHG13A_raw,1902,32,10
RHG13B_raw,2149,32,3
RHG14A_raw,1517,44,19
RHG15A_raw,2276,32,1
RHG15B_raw,1890,32,3
RHG16A_raw,1690,45,2
RHG16B_raw,1741,45,2
RHG16C_raw,2165,45,4
RHG17A1_raw,2252,45,0
RHG17A2_raw,2117,32,2
RHG17B_raw,1738,32,4
RHG21A_raw,1941,32,5
RHG21B1_raw,2193,45,3
RHG21B2_raw,2135,41,0
RHG22A_raw,2170,32,1
RHG22B_raw,2225,45,0
RHG22C_raw,1691,32,10
RHG22D_raw,1791,45,8
RHG23A_raw,2007,32,7
RHG23B_raw,1950,32,4
RHG24A_raw,2071,45,6
RHG25A_raw,2000,45,0
RHG25B_raw,2207,32,3
RHG25C_raw,2106,33,2
RHG26A_raw,1346,45,4
RHG27A_raw,2029,32,2
RHG27B1_raw,2163,45,5
RHG27B2_raw,2130,32,2
RHG28A_raw,1945,45,3
RHG28B1_raw,1964,45,9
RHG28B2_raw,2270,32,2
RHG29A_raw,1883,32,4
RHG29B1_raw,2217,45,2
RHG29B2_raw,2299,45,0
RHG29B3_raw,2146,32,1
RHG31A1_raw,2108,45,4
RHG31A2_raw,2116,32,0
RHG31B_raw,1789,32,2
RHG32A_raw,1910,45,2
RHG32AA_raw,1868,32,11
RHG32B_raw,1931,32,2
RHG33A1_raw,2076,45,2
RHG33A2_raw,2306,32,1
RHG33B_raw,1930,32,12
RHR01_raw,1951,45,2
RHR01A_raw,514,45,14
RHR01C_raw,2150,45,2
RHR01D_raw,2042,45,15
RHR02A_raw,1272,45,7
RHR04_raw,1624,37,25
RHR07A_raw,1669,45,6
RHR08_raw,1335,45,9
RHR5B_raw,1376,45,1
