tree,n_missing_total,n_missing_1980_on,n_outliers_total
DSQ411_raw,1015,45,16
DSQ421B_raw,2830,45,3
DSQ452B_raw,2666,45,10
DSQ461_raw,2723,45,9
DSQ493_raw,2719,45,8
MHC051_raw,2855,35,4
MHC052_raw,2792,35,2
MHC071_raw,2696,35,3
MHC122_raw,2750,35,1
MHC151_raw,2830,35,2
MHC161_raw,2710,35,6
MHC201_raw,2882,35,1
MHC241_raw,2693,35,1
MHC251_raw,2681,35,2
MHC261_raw,2611,35,3
MHC262_raw,2705,35,3
MHC271_raw,2528,35,18
MHF021B_raw,2905,45,0
MHF039_raw,2478,45,11
MHF113B_raw,2776,45,4
MHF131_raw,2626,45,8
MHF141B_raw,2662,45,7
MHF151_raw,2555,45,5
MHF201_raw,2628,37,15
MHC41A_raw,2904,12,6
MHC41B_raw,2871,12,4
MHC42A_raw,3036,45,2
MHC44A_raw,2982,12,0
MHC44B_raw,2782,12,2
MHC45A_raw,2887,12,4
MHC45B_raw,2691,12,6
MHC45C_raw,2784,12,10
MHC46A_raw,2778,12,2
MHC46B_raw,2957,12,0
MHC47A_raw,2832,45,1
MHC47B_raw,2782,12,6
MHC48A_raw,2797,12,9
MHC48B_raw,2753,12,8
MHC49A_raw,3008,12,2
MHC49B_raw,2981,12,2
MHC50A_raw,2981,12,1
MHC50B_raw,2974,12,3
MHC51A_raw,2989,12,3
MHC51B_raw,2956,12,1
MHC52A_raw,2953,12,3
MHC53A_raw,2989,12,2
MHC53B_raw,2913,12,0
MHC55A_raw,2988,12,1
MHC55B_raw,2907,12,2
MHC56A_raw,2959,12,1
MHC56B_raw,2927,12,3
MHC56C_raw,2923,12,4
MHC57B_raw,3049,12,3
MHC58A_raw,2971,12,2
MHC58B_raw,2993,12,2
MHC59A_raw,2974,12,3
MHC60A_raw,2942,12,3
MHC60B_raw,2923,12,3
MHC61A_raw,2915,12,1
DSQ421_raw,1353,45,20
DSQ431_raw,2006,45,16
DSQ451_raw,2444,45,4
DSQ452_raw,2933,45,0
MHF021_raw,876,45,54
MHF039B_raw,990,45,17
MHF051_raw,2014,45,21
MHF072_raw,1733,45,33
MHF074B_raw,2910,45,7
MHF075A_raw,2774,45,1
MHF075B_raw,2648,45,5
MHF091_raw,1415,45,27
MHF113_raw,1860,45,8
MHF131B_raw,1858,45,10
MHF141_raw,1656,45,14
MHF143_raw,2987,45,0
MHF151B_raw,1750,45,17
MHF301_raw,2134,45,12
