tree,n_missing_total,n_missing_1980_on,n_outliers_total
FCT01A_raw,240,45,0
FCT01B_raw,243,29,0
FCT02A_raw,202,29,2
FCT02B_raw,225,44,4
FCT03A_raw,343,45,0
FCT03B_raw,203,29,1
FCT03C_raw,411,45,1
FCT04A_raw,281,45,0
FCT04B_raw,245,29,2
FCT05A_raw,299,29,0
FCT05B_raw,272,29,0
FCT06A_raw,299,29,0
FCT06B_raw,285,29,1
FCT07A_raw,276,29,1
FCT07B_raw,323,45,2
FCT08A_raw,302,29,2
FCT09A_raw,147,29,9
FCT09B_raw,103,29,4
FCT10A_raw,48,29,7
FCT10B_raw,29,29,9
FCT11A_raw,207,29,0
FCT11B_raw,274,29,1
FCT12A_raw,350,45,1
FCT12B_raw,380,45,0
FCT12C_raw,355,45,1
