tree,n_missing_total,n_missing_1980_on,n_outliers_total
rc7a_raw,46,23,0
rc19a_raw,540,23,0
rc22c_raw,151,23,6
rc16a_raw,407,23,0
rc4b_raw,407,23,1
nt2_raw,547,23,1
rc15b_raw,233,35,6
rc3b_raw,316,45,3
rc9b_raw,308,23,1
nt1_raw,458,23,1
rc17d_raw,312,45,2
rc908b_raw,384,45,2
rc13a_raw,284,45,1
rc5b_raw,90,23,10
rc14d_raw,170,24,1
rc903b_raw,243,45,3
rc13c_raw,343,45,1
rc905b_raw,268,45,3
rc11a_raw,318,23,1
rc22d_raw,144,24,4
rc2_raw,104,23,2
rc21a_raw,468,23,1
rc5d1_raw,63,23,10
rc13e_raw,281,45,0
rc1_raw,374,45,3
rc10c_raw,434,45,3
rc904a_raw,312,25,4
rc816a_raw,266,25,8
rc811b_raw,306,45,6
rc7e1_raw,99,23,5
rc12a_raw,460,45,0
rc18_raw,398,23,5
rc3a_raw,309,45,3
rc4a_raw,204,28,2
rc808a_raw,490,25,1
nt3_raw,517,45,0
rc10b_raw,479,45,0
rc804a_raw,267,25,5
rc902b_raw,323,28,4
rc9c_raw,270,45,1
rc11b_raw,218,23,0
rc903a_raw,261,25,3
rc15c_raw,226,25,6
rc17c_raw,308,45,4
rc19b_raw,317,23,4
rc14a_raw,292,45,4
rc16d_raw,240,23,1
rc813a_raw,126,37,3
rc813b_raw,166,25,2
rc461_raw,342,23,7
rc311_raw,448,23,0
rc34a_raw,200,23,4
rc35a_raw,233,45,4
rc36b_raw,399,45,1
rc37c_raw,138,23,4
rc38b_raw,85,23,9
rc38c_raw,63,23,13
rc47a_raw,306,34,6
rc51_raw,481,45,0
rc30b_raw,511,45,2
rc40a_raw,541,45,1
rc481_raw,327,23,2
rc41a_raw,465,45,0
rc47b_raw,263,23,2
rc45a_raw,141,23,9
rc441_raw,337,23,6
rc491_raw,219,45,7
rc39z_raw,467,45,2
rc39c_raw,473,45,1
rc36a_raw,42,31,13
rc37b_raw,240,45,5
rc35c_raw,157,45,6
rc50_raw,519,45,1
