tree,n_missing_total,n_missing_1980_on,n_outliers_total
MSF09A_raw,118,3,0
MSF09B_raw,135,3,0
MSF10A_raw,112,3,0
MSF10A2_raw,113,3,2
MSF10B1_raw,89,3,0
MSF10B2_raw,102,3,2
MSF11A_raw,59,3,2
MSF11B_raw,99,3,0
MSF12A_raw,3,3,0
MSF12B_raw,37,3,2
MSF13A_raw,127,3,0
MSF13B_raw,119,3,3
MSF14A_raw,101,3,1
MSF14B_raw,115,3,0
MSF15A_raw,101,3,1
MSF15B_raw,118,3,2
MSF16A_raw,71,3,0
MSF17B_raw,66,3,0
MSF17A_raw,75,3,1
MSF18A_raw,148,3,1
MSF18B_raw,158,10,1
MSF19A_raw,9,3,1
MSF19B_raw,38,3,2
MSF20A_raw,93,3,2
MSF20B_raw,71,3,0
