tree,n_missing_total,n_missing_1980_on,n_outliers_total
SDP45A_raw,719,33,0
SDP45B2_raw,547,33,3
SDP46B1_raw,392,45,2
SDP49A_raw,626,33,7
SDP49B1_raw,997,45,0
SDP49B_raw,684,33,1
SDP24A_raw,681,33,3
SDP24B_raw,641,33,7
SDP30B_raw,309,33,20
SDP33A_raw,393,33,3
SDP33B_raw,505,45,6
SDP33B1_raw,938,33,1
SDP34A_raw,724,45,2
SDP11A_raw,787,34,2
SDP11B_raw,664,34,4
SDP31A1_raw,791,45,1
SDP31A3_raw,637,45,2
SDP43A1_raw,677,33,0
SDP43B1_raw,839,33,0
SDP36A_raw,713,45,0
SDP36B_raw,592,45,6
SDP50A_raw,559,45,2
SDP50B_raw,694,45,3
SDP51B_raw,770,45,3
SDP51C2_raw,976,45,0
SDP51C_raw,442,45,5
SDP51A_raw,276,45,6
SDM28A_raw,654,45,10
SDM28B_raw,784,45,0
SDP21F2_raw,368,33,29
SDP21E2_raw,408,33,12
SDP26_raw,708,45,0
SDP28B1_raw,903,45,2
SDM10A_raw,745,45,7
SDM10B_raw,754,45,3
SDM30A_raw,492,45,2
SDM30B_raw,534,45,1
