tree,n_missing_total,n_missing_1980_on,n_outliers_total
OLF2B_raw,457,45,8
OLF3A-1_raw,537,45,5
OLF3A-2_raw,576,34,1
OLF3B_raw,216,34,13
OLF4A_raw,646,34,3
OLF5B_raw,326,45,2
OLF6A_raw,514,34,1
OLF6B_raw,620,34,1
OLF8A_raw,289,34,3
OLF8B_raw,281,34,2
OLF9A_raw,576,34,2
OLF10A_raw,363,34,0
OLF11A_raw,496,34,3
OLF11B_raw,408,34,3
OLF12A_raw,519,34,2
OLF12B_raw,346,34,3
OLF13A_raw,396,34,2
OLF13B_raw,397,34,4
OLF14A_raw,115,45,5
OLF16A_raw,486,45,3
OLF17A_raw,506,34,1
OLF17B_raw,521,34,1
OLF18A_raw,535,45,2
OLF18B_raw,493,34,2
OLF19A_raw,370,34,3
OLF19B-1_raw,623,45,3
OLF19B-2_raw,586,34,2
OLF20A_raw,234,34,0
OLF20B_raw,526,45,1
OLF21A_raw,331,45,4
OLF22A_raw,418,34,5
OLF22B_raw,425,34,5
OLF25A_raw,246,34,1
OLF25B_raw,246,34,0
OLF26A_raw,276,34,4
OLF26B_raw,373,34,2
