tree,n_missing_total,n_missing_1980_on,n_outliers_total
681011_raw,24,0,4
681012_raw,47,0,4
681021_raw,144,0,1
681022_raw,86,0,2
681031_raw,74,0,3
681032_raw,56,0,2
681051_raw,18,0,5
681052_raw,14,0,3
681061_raw,26,0,5
681062_raw,52,0,4
681071_raw,53,14,3
681072_raw,84,0,2
681081_raw,149,0,2
681082_raw,121,0,3
681091_raw,112,0,2
681092_raw,107,0,4
681111_raw,20,0,14
681112_raw,31,0,5
681121_raw,3,0,5
681122_raw,0,0,5
681131_raw,35,0,1
681132_raw,40,0,1
