tree,n_missing_total,n_missing_1980_on,n_outliers_total
113131_raw,340,45,4
113132_raw,295,45,0
113021_raw,328,45,4
113022_raw,290,45,2
113041_raw,150,45,3
113042_raw,193,45,3
113061_raw,331,45,2
113062_raw,304,45,5
113071_raw,273,45,0
113072_raw,277,45,2
113081_raw,253,45,1
113082_raw,253,45,0
113091_raw,304,45,2
113092_raw,304,45,3
113101_raw,256,45,0
113102_raw,297,45,1
113121_raw,279,45,2
113122_raw,272,45,2
113151_raw,188,45,5
113152_raw,188,45,5
113161_raw,223,45,1
113162_raw,213,45,4
113171_raw,383,45,0
113172_raw,218,45,1
113011_raw,234,45,0
113012_raw,230,45,0
113031_raw,324,45,5
113032_raw,397,45,2
113051_raw,224,45,3
113052_raw,243,45,0
113111_raw,197,45,1
113112_raw,224,45,3
113141_raw,262,45,1
113142_raw,250,45,2
113181_raw,323,45,1
113182_raw,323,45,2
