tree,n_missing_total,n_missing_1980_on,n_outliers_total
TW403N_raw,361,31,5
TW403S_raw,361,31,5
TW404L_raw,390,45,4
TW406N_raw,306,31,7
TW406S_raw,303,31,0
TW407E_raw,341,31,2
TW407W_raw,341,31,1
TW410E_raw,404,45,4
TW410N_raw,342,31,4
TW410W_raw,343,34,0
TW411E_raw,314,32,3
TW411W_raw,336,31,1
TW412N_raw,466,45,1
TW412S_raw,357,45,4
TW412W_raw,421,45,1
TW414A_raw,378,45,2
TW415A_raw,473,45,3
TW415B_raw,460,45,2
TW416A_raw,416,40,2
TW417A_raw,388,45,4
TW417B_raw,560,45,0
TW419E_raw,188,31,11
TW419S_raw,181,31,6
TW420S_raw,335,31,5
TW428A_raw,326,45,9
TW429A_raw,371,45,5
TW429B_raw,539,45,1
