tree,n_missing_total,n_missing_1980_on,n_outliers_total
PAL28A_raw,18,18,3
PAL28B_raw,37,37,11
PAL29A_raw,365,18,3
PAL29B_raw,316,18,1
PAL30A_raw,121,18,10
PAL30B_raw,82,18,10
PAL31A_raw,18,18,1
PAL31B_raw,274,45,3
PAL32A_raw,18,18,7
PAL33A_raw,18,18,1
PAL34A_raw,18,18,5
PAL34B_raw,18,18,1
PAL35B_raw,533,45,0
PAL36A_raw,18,18,2
PAL37A_raw,18,18,0
PAL37B_raw,18,18,1
PAL22A_raw,185,18,0
PAL22B_raw,18,18,5
PAL23A_raw,18,18,4
PAL23B_raw,200,18,2
PAL24A_raw,18,18,2
PAL24B_raw,325,45,0
PAL24C_raw,418,18,0
PAL25A_raw,18,18,4
PAL25B_raw,148,45,1
PAL26A_raw,18,18,3
PAL26B_raw,315,18,0
PAL27A_raw,18,18,1
PAL27B_raw,18,18,6
PAL38A_raw,175,18,2
PAL38B_raw,143,18,8
PAL39A_raw,105,18,3
PAL39B_raw,141,18,4
PAL40A_raw,84,18,1
PAL40B_raw,78,18,2
