tree,n_missing_total,n_missing_1980_on,n_outliers_total
WTK00A_raw,238,23,0
WTK00B_raw,239,23,0
WTK02A_raw,316,23,0
WTK02B_raw,219,23,1
WTK03A_raw,270,23,1
WTK03B_raw,225,23,3
WTK04A_raw,58,23,8
WTK04B_raw,44,23,8
WTK05A_raw,152,23,4
WTK05B_raw,165,23,2
WTK06A_raw,337,23,0
WTK06B_raw,364,23,1
WTK07A_raw,69,23,4
WTK07B_raw,23,23,13
WTK08A_raw,158,23,2
WTK08B_raw,128,23,6
WTK09A_raw,247,23,2
WTK09B_raw,278,23,1
WTK10A_raw,161,23,7
WTK10B_raw,320,23,0
WTK11A_raw,245,23,1
WTK11B_raw,203,23,2
WTK13A_raw,42,23,5
WTK13B_raw,40,23,4
WTK14A_raw,68,23,4
WTK15A_raw,59,23,2
WTK15B_raw,71,23,4
WTK16A_raw,82,23,1
WTK17A_raw,216,23,5
WTK18A_raw,39,23,9
WTK18B_raw,83,33,4
WTK19A_raw,66,23,10
WTK19B_raw,64,23,5
WTK21A_raw,61,23,7
WTK21B_raw,85,27,4
WTK23A_raw,71,27,12
WTK23B_raw,80,23,6
WTK24A_raw,160,23,5
WTK24B_raw,334,45,1
WTK24C_raw,317,23,0
WTK25A_raw,252,23,1
WTK25B_raw,149,23,4
WTK25C_raw,50,23,9
WTK27A_raw,68,23,3
WTK27B_raw,77,23,8
WTK28B_raw,114,23,5
WTK29A_raw,240,23,1
WTK30A_raw,184,23,1
WTK30B_raw,210,23,0
