tree,n_missing_total,n_missing_1980_on,n_outliers_total
CMH01A_raw,34,34,0
CMH01B_raw,34,34,0
CMH02A_raw,34,34,1
CMH02B_raw,34,34,0
CMH03A_raw,34,34,0
CMH03B_raw,34,34,0
CMH04A_raw,34,34,1
CMH04B_raw,34,34,2
CMH05A_raw,34,34,0
CMH05B_raw,34,34,1
CMH06A_raw,58,34,0
CMH06C_raw,49,34,0
CMH07A_raw,34,34,2
CMH07B_raw,34,34,0
CMH08A_raw,34,34,0
CMH08B_raw,34,34,0
CMH09A_raw,34,34,2
CMH09B_raw,34,34,1
CMH10A_raw,51,34,1
CMH10B_raw,34,34,0
CMH10C_raw,34,34,0
CMH11A_raw,34,34,0
CMH11B_raw,34,34,0
CMH12A_raw,34,34,1
CMH12B_raw,34,34,0
CMH13A_raw,34,34,0
CMH13B_raw,34,34,3
CMH14A_raw,34,34,1
CMH14B_raw,34,34,1
CMH15A_raw,34,34,0
CMH15B_raw,34,34,3
CMH16A_raw,34,34,2
CMH16B_raw,34,34,1
CMH17A_raw,34,34,1
CMH17B_raw,53,34,1
CMH18A_raw,34,34,1
CMH18B_raw,34,34,0
CMH19A_raw,34,34,0
CMH19B_raw,34,34,0
CMH20A_raw,34,34,0
CMH20B_raw,34,34,0
