tree,n_missing_total,n_missing_1980_on,n_outliers_total
MSP01A_raw,34,34,0
MSP01B_raw,34,34,2
MSP02A_raw,34,34,0
MSP02B_raw,34,34,0
MSP03A_raw,45,34,1
MSP03B_raw,53,34,0
MSP04A_raw,34,34,0
MSP04B_raw,34,34,2
MSP05A_raw,34,34,0
MSP05B_raw,34,34,0
MSP06B_raw,34,34,2
MSP07B_raw,34,34,0
MSP08A_raw,34,34,0
MSP08B_raw,34,34,1
MSP09A_raw,34,34,2
MSP09B_raw,34,34,1
MSP10B_raw,34,34,0
MSP11A_raw,62,34,1
MSP11B_raw,36,34,0
MSP12A_raw,34,34,1
MSP12B_raw,34,34,1
MSP13A_raw,34,34,0
MSP13B_raw,34,34,1
MSP14A_raw,35,34,0
MSP14B_raw,59,34,0
MSP15A_raw,34,34,0
MSP15B_raw,44,34,0
MSP16A_raw,64,34,0
MSP17A_raw,34,34,0
MSP17B_raw,34,34,0
MSP18A_raw,34,34,0
MSP18B_raw,34,34,1
MSP19A_raw,34,34,0
