tree,n_missing_total,n_missing_1980_on,n_outliers_total
ppbc01e_raw,80,2,2
ppbc01n_raw,80,2,2
ppbc02e_raw,79,2,0
ppbc02n_raw,77,2,0
ppbc03e_raw,74,2,1
ppbc03n_raw,77,2,1
ppbc04e_raw,81,2,0
ppbc04n_raw,92,2,2
ppbc05e_raw,72,2,3
ppbc05n_raw,76,2,3
ppbc06e_raw,104,2,0
ppbc06n_raw,94,2,0
ppbc07e_raw,78,2,1
ppbc07n_raw,71,2,3
ppbc08e_raw,82,2,3
ppbc08n_raw,83,2,2
ppbc09e_raw,89,2,0
ppbc09n_raw,79,2,0
ppbc10e_raw,82,2,0
ppbc10n_raw,92,2,0
ppbc11e_raw,100,2,0
ppbc11n_raw,104,2,0
ppbc12e_raw,93,2,0
ppbc12n_raw,83,2,1
ppbc13e_raw,43,2,0
ppbc13n_raw,43,2,0
ppbc14e_raw,106,2,0
ppbc14n_raw,111,2,0
ppbc15e_raw,80,2,1
ppbc15n_raw,73,2,2
ppbc16e_raw,84,2,0
ppbc16n_raw,82,2,1
ppbc17e_raw,73,2,1
ppbc17n_raw,69,2,3
ppbc18e_raw,109,2,0
ppbc18n_raw,112,2,0
ppbc19e_raw,81,2,3
ppbc19n_raw,79,2,1
ppbc20e_raw,85,2,1
ppbc20n_raw,79,2,1
ppbc21e_raw,85,2,0
ppbc21n_raw,87,2,1
ppbc22e_raw,33,2,2
ppbc22n_raw,29,2,2
ppbc23e_raw,19,2,2
ppbc23n_raw,11,2,0
ppbc24e_raw,7,2,1
ppbc24n_raw,2,2,1
ppbc25e_raw,108,2,1
ppbc25n_raw,113,2,0
ppbc26e_raw,108,2,0
ppbc26n_raw,110,2,0
ppbc27e_raw,82,2,2
ppbc27n_raw,88,2,0
ppbc28e_raw,74,2,2
ppbc28n_raw,79,2,0
ppbc29e_raw,75,2,3
ppbc29n_raw,79,2,2
ppbc30e_raw,75,2,2
ppbc30n_raw,73,2,1
