age_CE,WAS01A_raw,WAS01B_raw,WAS01C_raw,WAS02A_raw,WAS02B_raw,WAS03A_raw,WAS03B_raw,WAS01A_raw_outlier_flag,WAS01B_raw_outlier_flag,WAS01C_raw_outlier_flag,WAS02A_raw_outlier_flag,WAS02B_raw_outlier_flag,WAS03A_raw_outlier_flag,WAS03B_raw_outlier_flag
1711,3.54,2.71,2.03,3.34,3.34,2.01,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,4.28,3.21,3.55,3.26,3.41,2.11,2.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,2.07,2.56,2.6,3.83,3.98,1.99,2.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,2.09,3.09,3.06,3.84,4.03,3.03,3.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,2.36,3.43,3.13,2.86,2.86,2.71,2.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,2.43,2.88,2.73,3.68,3.39,2.23,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,2.12,2.14,1.91,2.65,2.53,1.9,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,2.2,2.14,1.92,2.05,2.15,1.77,1.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,2.82,3.16,2.89,2.42,2.47,2.29,2.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,2.43,2.6,2.36,2.11,2.2,2.41,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1721,3.26,3.77,3.95,2.71,2.78,2.72,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,3.17,2.61,2.54,2.74,2.91,2.54,2.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,3.34,2.64,3.11,3.16,3.31,3.05,2.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,3.05,2.49,2.91,2.62,2.66,2.91,2.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,2.13,1.61,1.57,1.85,1.79,2.73,2.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,2.16,1.37,1.3,2.23,2.11,1.9,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,2.73,1.16,1.21,2.84,2.87,2.18,1.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,3.03,1.23,1.61,2.57,2.49,1.68,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,2.64,1.79,1.44,2.66,2.52,1.99,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,1.95,1.65,1.85,1.83,1.73,1.11,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,2.62,2.13,2.41,2.83,2.97,0.97,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,3.22,2.82,3.04,2.97,2.92,1.27,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,2.85,2.7,2.61,2.27,2.17,1.64,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,2.32,2.06,2.18,2.07,2.01,1.19,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,2.88,2.44,2.39,2.24,2.29,1.59,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,2.6,2.06,2.07,2.43,2.48,1.39,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,2.07,1.51,1.91,2.57,2.83,1.19,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,3.26,2.65,3.06,3.41,3.16,1.49,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,1.42,1.27,1.3,1.55,1.48,0.66,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,1.85,1.4,1.58,1.07,1.08,0.81,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,1.8,1.43,1.47,1.93,1.91,0.73,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,1.49,1.34,1.27,2,1.93,0.69,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,1.84,1.6,1.54,2.9,2.85,0.87,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,2.24,1.97,1.87,2.61,2.6,1.17,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,2.07,1.76,1.82,2.13,2.1,1.15,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,2.51,2.25,2.1,1.68,1.75,1.29,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,3.06,2.6,2.4,2.2,2.4,1.99,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,3.29,3.07,2.75,2.21,2.46,2.31,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,3.06,2.85,2.67,2.54,2.77,2.31,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,3.28,2.45,2.79,2.01,2.1,2.24,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,2.62,2.54,2.97,2.1,2.18,1.47,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,1.89,1.76,1.89,1.23,1.29,1.15,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,1.76,2.04,1.85,1.38,1.25,1.05,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,1.76,2.24,2.57,1.2,1.15,0.91,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,2.38,2.96,3.37,2.01,2,0.95,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,1.83,2.16,2.62,2.42,2.51,0.82,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,1.46,2.16,2.75,2.68,2.84,0.94,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,1.87,2.52,3.2,2.51,2.79,1.22,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,1.93,2.3,2.66,1.8,2.02,1.08,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,2.1,2.65,2.61,1.39,1.41,1.26,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,2.3,2.88,3.48,2.41,2.19,1.45,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,2.52,2.84,3.33,3.22,2.48,1.41,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,2.11,2.32,2.39,2.31,2.1,1.34,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,2.02,2.01,2.24,1.96,1.83,1.04,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,1.58,1.62,1.82,1.83,1.62,0.99,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,2.07,2.08,2.59,1.96,1.68,1.12,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,1.44,1.54,2.16,1.65,1.8,0.91,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,1.28,1.22,1.67,1.51,1.6,0.78,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,1.09,0.93,1.41,1.47,1.52,0.89,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,1.42,1.47,1.92,1.75,1.85,0.93,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,1.43,1.2,1.93,2.11,2.2,0.69,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,1.37,1.26,1.98,1.61,1.73,0.43,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,1.89,2,2.8,2.56,2.84,0.71,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1.87,2.08,2.6,3.27,3.48,0.8,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,1.19,1.39,1.58,2.82,2.95,0.6,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,1.47,1.73,1.91,2.71,2.69,0.53,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,1.3,1.5,1.96,1.75,1.73,0.61,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,1.58,1.63,1.96,2,2.1,0.58,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,1.66,1.61,1.97,1.65,1.73,0.63,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,1.76,1.87,2.32,1.72,1.6,0.68,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,1.84,1.77,2.09,2.16,1.9,0.81,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,1.4,1.64,1.97,2.48,2.21,0.8,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,1.55,1.68,1.98,2.15,1.95,0.74,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.24,1.37,1.62,1.24,1.2,0.63,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,1.16,1.43,1.8,1.32,1.28,0.59,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,1.17,1.37,1.77,1.08,1.08,0.5,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.84,1.06,1.13,0.83,0.82,0.32,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,1.27,1.68,1.47,1.16,1.2,0.39,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.94,1.07,0.97,1.07,1.04,0.35,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.93,1,0.93,0.98,0.91,0.44,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.59,0.52,0.44,0.79,0.74,0.36,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,1.08,1.17,1.29,1.4,1.25,0.28,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,1.32,1.65,1.39,1.42,1.42,0.25,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.97,1.35,1.27,1.44,1.4,0.28,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.94,1.12,1.11,1.43,1.35,0.38,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,1.04,1.33,1.41,1.44,1.32,0.37,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.83,0.98,1.07,0.93,0.89,0.34,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,1.06,1.31,1.48,1.23,1.26,0.49,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.64,0.87,1,1.02,0.9,0.57,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.84,2.14,2.28,2.36,2.44,0.69,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,2.22,2.44,2.66,2.83,2.96,1.16,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,1.56,1.7,1.92,2.58,2.46,1.65,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,1.95,2.03,2.31,2.14,2.02,1.96,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,2.26,2.33,2.85,1.78,1.82,1.7,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,2.89,2.58,3.08,2.2,2.07,1.64,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,2.3,2.23,2.55,1.7,1.71,1.41,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,2.35,2.31,2.78,1.72,1.55,1.61,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,2.22,1.79,2.4,1.78,1.72,2.12,1.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,2.7,2.16,2.59,1.86,1.88,1.94,1.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,2.9,2.31,2.66,1.57,1.48,NA,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1811,2.49,1.8,2.02,1.22,1.21,NA,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1812,2.38,1.77,2.05,1.35,1.42,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1813,2.28,1.93,1.98,1.32,1.36,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1814,2.59,2.23,1.69,1.74,1.82,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1815,2.2,1.88,1.63,1.63,1.67,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1816,2.31,2.11,2.09,1.89,1.96,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1817,1.92,1.67,1.66,1.78,1.86,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1818,1.94,1.74,1.49,1.38,1.48,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1819,2.53,2.81,NA,1.36,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA
