tree,n_missing_total,n_missing_1980_on,n_outliers_total
moo01a_raw,359,17,1
moo01b_raw,357,17,1
moo07b_raw,232,17,3
moo07a_raw,301,18,2
moo23a_raw,263,17,2
moo23b_raw,263,17,1
moo11b_raw,396,17,1
moo21b_raw,189,18,3
MOO05B_raw,318,17,1
moo10a_raw,261,17,3
MOO15A_raw,115,17,7
moo57a_raw,348,17,0
moo04b_raw,247,17,3
moo08b_raw,208,18,3
moo17b_raw,188,17,2
moo57b_raw,363,17,1
moo12a_raw,240,17,1
moo12b_raw,235,17,3
moo13b_raw,199,17,6
moo02d_raw,208,19,2
moo02a_raw,212,17,1
moo16a_raw,17,17,17
moo11a_raw,358,17,0
moo21a_raw,268,17,2
MOO56A_raw,278,17,1
moo04a_raw,238,17,2
moo13a_raw,183,17,3
moo55a_raw,214,18,2
