tree,n_missing_total,n_missing_1980_on,n_outliers_total
DPRAN11_raw,280,45,1
DP10A_raw,397,45,2
DPX1_raw,425,45,0
DP14A_raw,194,45,2
DPX12_raw,334,45,0
DPX5_raw,325,45,3
DPRAN29_raw,443,45,0
DPRAN2_raw,459,45,3
DPRAN3_raw,438,45,1
DP08A_raw,143,28,1
DP04A_raw,168,28,5
DPRAN33_raw,364,45,4
DPRAN13_raw,436,45,0
DP08B_raw,364,45,0
DP12A_raw,351,45,1
DP09A_raw,327,28,1
DP09B_raw,328,28,1
DP04B_raw,338,28,1
DP11A_raw,408,28,0
DP11B_raw,408,28,1
DP03B_raw,398,28,3
DP07A_raw,436,28,2
DP11C_raw,440,28,1
DP06B_raw,468,28,3
DP02B_raw,468,28,0
DP03A_raw,478,28,1
DP06A_raw,493,28,1
DP05B_raw,509,28,0
DP05A_raw,520,30,1
