tree,n_missing_total,n_missing_1980_on,n_outliers_total
MD0301B_raw,85,34,1
MD0302A_raw,34,34,0
MD0303A_raw,34,34,0
MD0304A_raw,78,34,1
MD0305B_raw,43,34,2
MD0306B_raw,38,34,0
MD0307B_raw,34,34,0
MD0308B_raw,37,34,0
MD0309A_raw,78,34,2
MD0310B_raw,85,34,1
MD0311A_raw,75,34,0
MD0312A_raw,34,34,0
MD0314B_raw,34,34,2
MD0315A_raw,96,34,0
MD0316B_raw,34,34,2
MD0317A_raw,54,34,0
MD0318B_raw,63,34,0
MD0319B_raw,63,34,0
MD0320B_raw,99,34,0
MD0321A_raw,34,34,0
MD0322A_raw,34,34,1
MD0323B_raw,76,34,1
MD0324A_raw,125,34,1
MD0325B_raw,34,34,0
