tree,n_missing_total,n_missing_1980_on,n_outliers_total
BSK37B3_raw,72,34,6
BSK38A3_raw,57,34,6
BSK38B3_raw,42,34,8
BSK39A3_raw,110,41,4
BSK39B3_raw,108,34,6
BSK40A3_raw,63,34,3
BSK40B3_raw,101,34,4
BSK41A3_raw,43,34,5
BSK41B3_raw,65,34,4
BSK42A3_raw,79,34,4
BSK42B3_raw,62,34,5
BSK43A3_raw,95,34,7
BSK43B3_raw,58,34,0
BSK44A3_raw,47,34,2
BSK45A3_raw,46,34,3
BSK44B3_raw,35,34,7
BSK45B3_raw,95,34,3
BSK46A3_raw,54,34,6
BSK46B3_raw,169,34,3
BSK47A3_raw,117,34,1
BSK48A3_raw,90,34,5
BSK48B3_raw,65,34,7
BSK49A3_raw,134,34,1
BSK49B3_raw,65,34,2
BSK50A3_raw,61,34,6
BSK50B3_raw,67,34,3
BSK51A3_raw,57,34,3
BSK51B3_raw,80,34,4
BSK52A3_raw,34,34,9
BSK52B3_raw,65,34,2
BSK53A3_raw,66,34,5
BSK53B3_raw,97,34,7
BSK54A3_raw,82,34,2
BSK54B3_raw,116,34,0
BSK55A3_raw,135,34,0
BSK55B3_raw,71,34,1
BSK56A3_raw,94,34,1
BSK56B3_raw,106,34,2
BSK57A3_raw,114,34,2
BSK57B3_raw,105,34,2
BSK58A3_raw,184,34,0
BSK58B3_raw,259,34,0
