tree,n_missing_total,n_missing_1980_on,n_outliers_total
182011_raw,348,45,0
182012_raw,361,45,1
182021_raw,376,45,1
182022_raw,232,45,1
182031_raw,248,45,1
182032_raw,251,45,2
182041_raw,237,45,2
182042_raw,58,45,11
182051_raw,225,45,3
182052_raw,271,45,5
182061_raw,268,45,4
182062_raw,193,45,5
182071_raw,256,45,5
182072_raw,264,45,6
182081_raw,233,45,10
182082_raw,243,45,8
182091_raw,318,45,3
182092_raw,341,45,1
182101_raw,371,45,1
182102_raw,361,45,4
182111_raw,252,45,7
182112_raw,220,45,9
182121_raw,357,45,1
182122_raw,381,45,1
182131_raw,389,45,2
182132_raw,328,45,1
182141_raw,357,45,2
182142_raw,300,45,5
