tree,n_missing_total,n_missing_1980_on,n_outliers_total
HAS04A_raw,430,20,3
HAS05A_raw,494,20,1
HAS06A_raw,500,20,2
HAS08A_raw,495,20,0
HAS09A_raw,482,35,3
HAS11A_raw,339,20,5
HAS12A_raw,477,20,2
HAS14A_raw,480,20,2
HAS15A_raw,471,25,3
HAS17A_raw,486,28,2
HAS18A_raw,474,34,1
HAS19A_raw,427,20,3
HAS20A_raw,461,20,0
HAS21A_raw,394,20,0
HAS22A_raw,334,20,5
HAS23A_raw,439,20,0
HAS24A_raw,389,24,2
HAS25A_raw,494,24,1
HAS26A_raw,517,27,0
HAS27A_raw,369,45,3
HAS29A_raw,501,29,0
HAS30A_raw,472,20,0
HAS31A_raw,342,20,4
HAS32A_raw,377,20,1
HAS33A_raw,498,45,1
HAS33B_raw,450,20,1
HAS34A_raw,509,20,0
HAS35A_raw,377,20,2
HAS36A_raw,366,20,1
HAS37A_raw,410,20,0
HAS40A_raw,365,20,5
HAS42A_raw,450,20,2
HAS42B_raw,378,20,0
HAS43A_raw,416,20,2
HAS44A_raw,460,33,2
HAS45A_raw,395,20,1
HAS47A_raw,392,45,1
HAS48A_raw,460,20,1
HAS49A_raw,301,20,4
HAS49B_raw,316,20,3
HAS46A_raw,488,20,2
HAS50A_raw,344,45,4
HAS50B_raw,315,44,5
HAS51A_raw,400,27,1
HAS52A_raw,468,20,2
HAS53A_raw,477,20,1
HAS54A_raw,374,20,4
HAS56A_raw,320,20,2
HAS57A_raw,300,20,2
HAS58A_raw,290,20,2
HAS59A_raw,327,24,1
HAS60A_raw,357,20,3
HAS61A_raw,458,20,1
HAS62A_raw,269,45,4
HAS68A_raw,410,20,3
HAS69A_raw,302,20,0
HAS71A_raw,400,20,5
HAS72A_raw,351,27,3
HAS77A_raw,353,20,4
HAS78A_raw,447,20,2
HAS79A_raw,437,45,1
HAS80A_raw,400,45,2
HAS81A_raw,365,20,0
HAXO2A_raw,430,45,1
HAX03A_raw,443,45,2
HAX04A_raw,412,45,0
HAX05A_raw,332,45,1
HAX05B_raw,427,45,1
HAX05C_raw,410,45,3
HAX06A_raw,386,45,2
HAX10A_raw,402,45,1
HRX09A_raw,446,45,3
HRX10B_raw,418,45,2
HAX11A_raw,383,45,3
HAX13A_raw,454,45,1
HAX13B_raw,457,45,1
HAX14A_raw,436,45,4
HAX15A_raw,456,45,1
HAX16A_raw,417,45,1
HAX16B_raw,449,45,1
HAX19A_raw,330,45,4
HAX19B_raw,410,45,3
HAX19C_raw,394,45,1
HAX19D_raw,354,45,4
HAX19E_raw,464,45,1
HAX20A_raw,449,45,1
HAX21A_raw,343,45,1
