tree,n_missing_total,n_missing_1980_on,n_outliers_total
qgcp01e_raw,160,2,4
qgcp01n_raw,162,2,5
qgcp02e_raw,105,2,4
qgcp02n_raw,104,2,3
qgcp03e_raw,137,2,3
qgcp03n_raw,133,2,2
qgcp04e_raw,134,2,1
qgcp04n_raw,138,2,2
qgcp05e_raw,129,2,3
qgcp05n_raw,134,2,2
qgcp06e_raw,129,2,4
qgcp06n_raw,147,2,3
qgcp07e_raw,141,2,3
qgcp07n_raw,139,2,4
qgcp08e_raw,107,2,2
qgcp08n_raw,149,2,2
qgcp09e_raw,158,2,3
qgcp09n_raw,139,2,4
qgcp10e_raw,134,2,4
qgcp10n_raw,160,2,1
qgcp11e_raw,129,2,5
qgcp11n_raw,132,2,2
qgcp12e_raw,2,2,2
qgcp12n_raw,17,2,3
qgcp13e_raw,145,2,3
qgcp13n_raw,142,2,3
qgcp14e_raw,138,2,3
qgcp14n_raw,115,2,3
qgcp15e_raw,100,2,0
qgcp15n_raw,96,2,3
qgcp16e_raw,129,2,2
qgcp16n_raw,137,2,4
qgcp17e_raw,130,2,3
qgcp17n_raw,143,2,2
qgcp18e_raw,127,2,1
qgcp18n_raw,125,2,2
qgcp19e_raw,84,2,0
qgcp19n_raw,89,2,1
qgcp20e_raw,152,2,2
qgcp20n_raw,160,2,3
qgcp21e_raw,139,2,1
qgcp21n_raw,142,2,4
qgcp22e_raw,74,2,1
qgcp22n_raw,147,2,1
qgcp23e_raw,164,2,4
qgcp23n_raw,147,2,3
qgcp24e_raw,139,2,3
qgcp24n_raw,144,2,4
qgcp25e_raw,138,2,3
qgcp25n_raw,81,2,2
qgcp26e_raw,138,2,2
qgcp26n_raw,152,2,4
qgcp27e_raw,106,2,2
qgcp27n_raw,108,2,0
qgcp28e_raw,115,2,2
qgcp28n_raw,79,2,2
qgcp29e_raw,132,2,3
qgcp29n_raw,145,2,1
qgcp30e_raw,18,2,5
qgcp30n_raw,20,2,5
