tree,n_missing_total,n_missing_1980_on,n_outliers_total
BCR001B_raw,377,14,1
BCR007A_raw,392,14,1
BCR005B_raw,381,14,1
BCR003A_raw,337,45,5
BCR001A_raw,431,14,1
BCR007B_raw,372,14,1
BCR002C_raw,415,45,4
BCR018C_raw,306,13,4
BCR013B_raw,434,13,3
BCR016B_raw,420,13,5
BCR013A_raw,460,13,1
BCR012A_raw,337,38,1
BCR014A_raw,415,44,0
BCR021C_raw,287,13,3
BCR022B_raw,286,13,7
BCR021B_raw,417,13,1
BCR038B_raw,281,13,0
BCR025B_raw,292,13,1
BCR024B_raw,354,13,3
BCR026A_raw,263,13,4
BCR028A_raw,257,13,4
BCR032D_raw,129,12,8
BCR027C_raw,12,12,16
BCR037B_raw,221,13,4
BCR020A_raw,364,13,0
BCR035B_raw,321,13,0
BCR032C_raw,121,12,7
BCR027D_raw,15,12,12
BCR023A_raw,284,13,4
BCR037F_raw,192,11,2
BCR037E_raw,257,11,4
BCR026F_raw,275,11,4
BCR026E_raw,192,11,8
BCR038C_raw,284,11,7
BCR038D_raw,291,11,2
