tree,n_missing_total,n_missing_1980_on,n_outliers_total
LGC-01E_raw,38,25,2
LGC-01W_raw,36,25,0
LGC-02E_raw,30,28,0
LGC-02W_raw,25,25,0
LGC-03E_raw,28,25,0
LGC-03W_raw,25,25,0
LGC-04E_raw,40,25,0
LGC-04W_raw,41,25,1
LGC-05E_raw,45,25,2
LGC-05W_raw,48,25,3
LGC-06E_raw,27,25,1
LGC-06W_raw,34,25,0
LGC-07E_raw,53,25,0
LGC-07W_raw,45,25,2
LGC-08E_raw,43,25,1
LGC-08W_raw,39,25,1
LGC-09E_raw,39,25,0
LGC-10E_raw,39,25,2
LGC-10W_raw,36,25,1
LGC-11E_raw,37,25,1
LGC-11W_raw,35,25,0
LGC-12E_raw,37,25,2
LGC-12W_raw,39,25,1
LGC-13E_raw,40,25,2
LGC-13W_raw,34,25,2
LGC-14E_raw,38,25,0
LGC-14W_raw,29,25,1
LGC-15E_raw,44,25,1
LGC-15W_raw,38,25,0
LGC-16E_raw,34,25,0
LGC-16W_raw,28,25,0
LGC-17E_raw,42,25,0
LGC-17W_raw,44,25,2
