tree,n_missing_total,n_missing_1980_on,n_outliers_total
HOR09A_raw,662,0,5
HOR09B_raw,663,0,9
HOR14A_raw,825,0,2
HOR14B_raw,424,0,2
HOR14C_raw,399,0,12
HOR23A_raw,866,0,0
HOR23B_raw,871,0,1
HOR23Y_raw,763,292,0
HOR30A_raw,809,0,1
HOR31A_raw,531,0,13
HOR31B_raw,502,0,18
HOR31C_raw,551,0,12
HOR36A_raw,701,0,7
HOR37A_raw,774,0,9
HOR37B_raw,774,9,8
HOR42B_raw,891,0,3
HOR42X_raw,451,494,3
HOR43A_raw,913,0,2
HOR43B_raw,659,70,6
HRG06A_raw,1023,0,1
HRG06B_raw,989,0,1
HRG01A_raw,988,0,2
HRG01B_raw,916,0,5
HRG07A_raw,910,0,3
HRG07B_raw,923,0,4
HRG08A_raw,900,0,5
HRG08B_raw,903,0,3
HRG09A_raw,896,0,3
HRG09B_raw,898,0,1
HRG10A_raw,798,0,1
HRG10B_raw,246,0,5
HRG11A_raw,917,0,2
HRG11B_raw,944,0,0
HRG12A_raw,789,0,8
HRG12B_raw,748,0,10
HRG15A_raw,170,331,4
HRG15B_raw,70,504,3
HRG16A_raw,70,464,5
HRG17A_raw,385,50,5
HRG22B_raw,950,0,2
HRG23B_raw,791,0,6
HRG24A_raw,966,0,2
HRG24B_raw,936,0,2
HRG25A_raw,889,0,5
HRG25B_raw,852,0,5
HRG26A_raw,879,0,4
HRG26B_raw,897,0,4
HRG27A_raw,955,0,1
HRG27B_raw,985,0,2
HRG28A_raw,809,0,6
HRG28B_raw,878,60,2
HRG29A_raw,1031,0,1
HRG29B_raw,927,0,1
HRG30A_raw,721,0,6
HRG30B_raw,739,0,6
HRG31B_raw,997,0,0
HRG31A_raw,988,0,0
HRG31C_raw,1011,0,2
HRG33B_raw,582,0,3
HRG3A_raw,551,0,7
HRG3B_raw,499,0,19
HRG4A_raw,625,170,5
HRG33A1_raw,0,980,0
HRG33A2_raw,170,253,0
HRG4B_raw,577,70,7
HRG21A_raw,0,575,8
