tree,n_missing_total,n_missing_1980_on,n_outliers_total
SNO01A_raw,44,44,7
SNO01B_raw,108,44,7
SNO02A_raw,322,45,1
SNO02B_raw,333,44,0
SNO03A_raw,51,44,8
SNO03B_raw,70,44,8
SNO04A_raw,172,44,1
SNO04B_raw,156,44,4
SNO05A_raw,57,44,6
SNO05B_raw,75,44,4
SNO06A_raw,327,44,0
SNO06B_raw,327,44,1
SNO07A_raw,329,44,1
SNO07B_raw,309,44,0
SNO09A_raw,307,44,0
SNO09B_raw,334,44,0
SNO10A_raw,77,44,9
SNO10B_raw,85,44,2
SNO11A_raw,295,44,0
SNO11B_raw,243,44,0
SNO12A_raw,250,44,1
SNO12B_raw,277,44,3
SNO13A_raw,252,44,1
SNO13B_raw,252,44,2
SNO15A_raw,186,44,5
SNO15B_raw,198,44,4
