tree,n_missing_total,n_missing_1980_on,n_outliers_total
543011_raw,49,45,0
543012_raw,49,45,0
543021_raw,128,45,0
543022_raw,123,45,0
543031_raw,141,45,0
543032_raw,125,45,0
543041_raw,96,45,3
543042_raw,141,45,0
543051_raw,90,45,2
543052_raw,71,45,0
543061_raw,76,45,0
543062_raw,54,45,3
543071_raw,87,45,0
543072_raw,94,45,0
543081_raw,102,45,0
543082_raw,110,45,0
543091_raw,73,45,0
543092_raw,107,45,1
543101_raw,127,45,0
543102_raw,139,45,0
543111_raw,80,45,1
543112_raw,100,45,2
543121_raw,77,45,0
543122_raw,112,45,3
543131_raw,115,45,1
543132_raw,123,45,1
