tree,n_missing_total,n_missing_1980_on,n_outliers_total
HLCLW01B_raw,203,32,1
HLCLW02B_raw,218,32,1
HLCLW03A_raw,225,32,4
HLCLW04B_raw,193,32,1
HLCLW05A_raw,218,32,1
HLCLW06A_raw,182,32,4
HLCLW07B_raw,171,32,6
HLCLW08A_raw,78,32,1
HLCLW09A_raw,255,32,0
HLCLW10B_raw,192,32,0
HLCLW11A_raw,83,32,2
HLCLW12A_raw,282,32,0
HLCLW13A_raw,238,32,0
HLCLW14B_raw,291,32,0
HLCLW15B_raw,281,32,0
HLCLW16A_raw,206,32,1
HLCLW17A_raw,182,32,4
HLCLW18A_raw,170,32,2
HLCLW19B_raw,32,32,1
HLCLW20A_raw,158,32,1
