"","Transect","Tree","Tag","years","Ring_width","Lat","Long"
"27","CO","01H","PIPO-H-01H","1987",1.9885,37.49069,108.23952
"28","CO","01H","PIPO-H-01H","1986",2.123,37.49069,108.23952
"29","CO","01H","PIPO-H-01H","1985",1.763,37.49069,108.23952
"30","CO","01H","PIPO-H-01H","1984",1.7605,37.49069,108.23952
"31","CO","01H","PIPO-H-01H","1983",2.265,37.49069,108.23952
"32","CO","01H","PIPO-H-01H","1982",1.749,37.49069,108.23952
"33","CO","01H","PIPO-H-01H","1981",2.386,37.49069,108.23952
"34","CO","01H","PIPO-H-01H","1980",1.46,37.49069,108.23952
"35","CO","01H","PIPO-H-01H","1979",1.569,37.49069,108.23952
"36","CO","01H","PIPO-H-01H","1978",1.8365,37.49069,108.23952
"37","CO","01H","PIPO-H-01H","1977",1.5315,37.49069,108.23952
"38","CO","01H","PIPO-H-01H","1976",1.818,37.49069,108.23952
"39","CO","01H","PIPO-H-01H","1975",2.478,37.49069,108.23952
"40","CO","01H","PIPO-H-01H","1974",2.002,37.49069,108.23952
"41","CO","01H","PIPO-H-01H","1973",1.7825,37.49069,108.23952
"42","CO","01H","PIPO-H-01H","1972",2.3025,37.49069,108.23952
"43","CO","01H","PIPO-H-01H","1971",2.231,37.49069,108.23952
"44","CO","01H","PIPO-H-01H","1970",2.298,37.49069,108.23952
"45","CO","01H","PIPO-H-01H","1969",2.7235,37.49069,108.23952
"46","CO","01H","PIPO-H-01H","1968",2.781,37.49069,108.23952
"47","CO","01H","PIPO-H-01H","1967",4.6485,37.49069,108.23952
"48","CO","01H","PIPO-H-01H","1966",2.57,37.49069,108.23952
"49","CO","01H","PIPO-H-01H","1965",3.0745,37.49069,108.23952
"50","CO","01H","PIPO-H-01H","1964",2.05,37.49069,108.23952
"51","CO","01H","PIPO-H-01H","1963",1.7305,37.49069,108.23952
"52","CO","01H","PIPO-H-01H","1962",2.1895,37.49069,108.23952
"53","CO","01H","PIPO-H-01H","1961",1.358,37.49069,108.23952
"54","CO","01H","PIPO-H-01H","1960",2.654,37.49069,108.23952
"55","CO","01H","PIPO-H-01H","1959",2.271,37.49069,108.23952
"56","CO","01H","PIPO-H-01H","1958",2.504,37.49069,108.23952
"57","CO","01H","PIPO-H-01H","1957",1.956,37.49069,108.23952
"58","CO","01H","PIPO-H-01H","1956",2.592,37.49069,108.23952
"59","CO","01H","PIPO-H-01H","1955",2.669,37.49069,108.23952
"60","CO","01H","PIPO-H-01H","1954",2.697,37.49069,108.23952
"61","CO","01H","PIPO-H-01H","1953",2.566,37.49069,108.23952
"62","CO","01H","PIPO-H-01H","1952",1.64,37.49069,108.23952
"63","CO","01H","PIPO-H-01H","1951",2.007,37.49069,108.23952
"64","CO","01H","PIPO-H-01H","1950",1.778,37.49069,108.23952
"65","CO","01H","PIPO-H-01H","1949",1.985,37.49069,108.23952
"66","CO","01H","PIPO-H-01H","1948",2.881,37.49069,108.23952
"67","CO","01H","PIPO-H-01H","1947",3.527,37.49069,108.23952
"68","CO","01H","PIPO-H-01H","1946",2.842,37.49069,108.23952
"69","CO","01H","PIPO-H-01H","1945",2.16,37.49069,108.23952
"70","CO","01H","PIPO-H-01H","1944",2.426,37.49069,108.23952
"71","CO","01H","PIPO-H-01H","1943",2.487,37.49069,108.23952
"72","CO","01H","PIPO-H-01H","1942",2.772,37.49069,108.23952
"73","CO","01H","PIPO-H-01H","1941",1.05,37.49069,108.23952
"74","CO","01H","PIPO-H-01H","1940",NA,37.49069,108.23952
"75","CO","01H","PIPO-H-01H","1939",NA,37.49069,108.23952
"76","CO","01H","PIPO-H-01H","1938",NA,37.49069,108.23952
"77","CO","01H","PIPO-H-01H","1937",NA,37.49069,108.23952
"78","CO","01H","PIPO-H-01H","1936",NA,37.49069,108.23952
"79","CO","01H","PIPO-H-01H","1935",NA,37.49069,108.23952
"80","CO","01H","PIPO-H-01H","1934",NA,37.49069,108.23952
"81","CO","01H","PIPO-H-01H","1933",NA,37.49069,108.23952
"82","CO","01H","PIPO-H-01H","1932",NA,37.49069,108.23952
"83","CO","01H","PIPO-H-01H","1931",NA,37.49069,108.23952
"84","CO","01H","PIPO-H-01H","1930",NA,37.49069,108.23952
"85","CO","01H","PIPO-H-01H","1929",NA,37.49069,108.23952
"86","CO","01H","PIPO-H-01H","1928",NA,37.49069,108.23952
"87","CO","01H","PIPO-H-01H","1927",NA,37.49069,108.23952
"88","CO","01H","PIPO-H-01H","1926",NA,37.49069,108.23952
"89","CO","01H","PIPO-H-01H","1925",NA,37.49069,108.23952
"90","CO","01H","PIPO-H-01H","1924",NA,37.49069,108.23952
"91","CO","01H","PIPO-H-01H","1923",NA,37.49069,108.23952
"92","CO","01H","PIPO-H-01H","1922",NA,37.49069,108.23952
"93","CO","01H","PIPO-H-01H","1921",NA,37.49069,108.23952
"94","CO","01H","PIPO-H-01H","1920",NA,37.49069,108.23952
"95","CO","01H","PIPO-H-01H","1919",NA,37.49069,108.23952
"96","CO","01H","PIPO-H-01H","1918",NA,37.49069,108.23952
"97","CO","01H","PIPO-H-01H","1917",NA,37.49069,108.23952
"98","CO","01H","PIPO-H-01H","1916",NA,37.49069,108.23952
"99","CO","01H","PIPO-H-01H","1915",NA,37.49069,108.23952
"100","CO","01H","PIPO-H-01H","1914",NA,37.49069,108.23952
"101","CO","01H","PIPO-H-01H","1913",NA,37.49069,108.23952
"102","CO","01H","PIPO-H-01H","1912",NA,37.49069,108.23952
"103","CO","01H","PIPO-H-01H","1911",NA,37.49069,108.23952
"104","CO","01H","PIPO-H-01H","1910",NA,37.49069,108.23952
"105","CO","01H","PIPO-H-01H","1909",NA,37.49069,108.23952
"106","CO","01H","PIPO-H-01H","1908",NA,37.49069,108.23952
"107","CO","01H","PIPO-H-01H","1907",NA,37.49069,108.23952
"108","CO","01H","PIPO-H-01H","1906",NA,37.49069,108.23952
"109","CO","01H","PIPO-H-01H","1905",NA,37.49069,108.23952
"110","CO","01H","PIPO-H-01H","1904",NA,37.49069,108.23952
"111","CO","01H","PIPO-H-01H","1903",NA,37.49069,108.23952
"112","CO","01H","PIPO-H-01H","1902",NA,37.49069,108.23952
"113","CO","01L","PIPO-H-01L","2013",1.132,37.49058,108.23962
"114","CO","01L","PIPO-H-01L","2012",2.475,37.49058,108.23962
"115","CO","01L","PIPO-H-01L","2011",3.115,37.49058,108.23962
"116","CO","01L","PIPO-H-01L","2010",3.305,37.49058,108.23962
"117","CO","01L","PIPO-H-01L","2009",3.4875,37.49058,108.23962
"118","CO","01L","PIPO-H-01L","2008",3.2355,37.49058,108.23962
"119","CO","01L","PIPO-H-01L","2007",4.3565,37.49058,108.23962
"120","CO","01L","PIPO-H-01L","2006",3.5085,37.49058,108.23962
"121","CO","01L","PIPO-H-01L","2005",2.9285,37.49058,108.23962
"122","CO","01L","PIPO-H-01L","2004",3.314,37.49058,108.23962
"123","CO","01L","PIPO-H-01L","2003",2.6915,37.49058,108.23962
"124","CO","01L","PIPO-H-01L","2002",2.1965,37.49058,108.23962
"125","CO","01L","PIPO-H-01L","2001",2.7695,37.49058,108.23962
"126","CO","01L","PIPO-H-01L","2000",2.856,37.49058,108.23962
"127","CO","01L","PIPO-H-01L","1999",3.4165,37.49058,108.23962
"128","CO","01L","PIPO-H-01L","1998",2.9645,37.49058,108.23962
"129","CO","01L","PIPO-H-01L","1997",2.8405,37.49058,108.23962
"130","CO","01L","PIPO-H-01L","1996",2.8035,37.49058,108.23962
"131","CO","01L","PIPO-H-01L","1995",3.9155,37.49058,108.23962
"132","CO","01L","PIPO-H-01L","1994",3.3865,37.49058,108.23962
"133","CO","01L","PIPO-H-01L","1993",3.0185,37.49058,108.23962
"134","CO","01L","PIPO-H-01L","1992",3.6975,37.49058,108.23962
"135","CO","01L","PIPO-H-01L","1991",4.368,37.49058,108.23962
"136","CO","01L","PIPO-H-01L","1990",3.553,37.49058,108.23962
"137","CO","01L","PIPO-H-01L","1989",3.6665,37.49058,108.23962
"138","CO","01L","PIPO-H-01L","1988",3.7505,37.49058,108.23962
"139","CO","01L","PIPO-H-01L","1987",3.3075,37.49058,108.23962
"140","CO","01L","PIPO-H-01L","1986",4.065,37.49058,108.23962
"141","CO","01L","PIPO-H-01L","1985",2.713,37.49058,108.23962
"142","CO","01L","PIPO-H-01L","1984",2.781,37.49058,108.23962
"143","CO","01L","PIPO-H-01L","1983",2.769,37.49058,108.23962
"144","CO","01L","PIPO-H-01L","1982",3.175,37.49058,108.23962
"145","CO","01L","PIPO-H-01L","1981",3.572,37.49058,108.23962
"146","CO","01L","PIPO-H-01L","1980",3.2505,37.49058,108.23962
"147","CO","01L","PIPO-H-01L","1979",3.852,37.49058,108.23962
"148","CO","01L","PIPO-H-01L","1978",1.722,37.49058,108.23962
"149","CO","01L","PIPO-H-01L","1977",1.1625,37.49058,108.23962
"150","CO","01L","PIPO-H-01L","1976",1.4175,37.49058,108.23962
"151","CO","01L","PIPO-H-01L","1975",1.2155,37.49058,108.23962
"152","CO","01L","PIPO-H-01L","1974",1.945,37.49058,108.23962
"153","CO","01L","PIPO-H-01L","1973",1.8065,37.49058,108.23962
"154","CO","01L","PIPO-H-01L","1972",2.314,37.49058,108.23962
"155","CO","01L","PIPO-H-01L","1971",2.4025,37.49058,108.23962
"156","CO","01L","PIPO-H-01L","1970",3.1125,37.49058,108.23962
"157","CO","01L","PIPO-H-01L","1969",2.4155,37.49058,108.23962
"158","CO","01L","PIPO-H-01L","1968",1.182,37.49058,108.23962
"159","CO","01L","PIPO-H-01L","1967",2.494,37.49058,108.23962
"160","CO","01L","PIPO-H-01L","1966",2.3455,37.49058,108.23962
"161","CO","01L","PIPO-H-01L","1965",2.45,37.49058,108.23962
"162","CO","01L","PIPO-H-01L","1964",1.5915,37.49058,108.23962
"163","CO","01L","PIPO-H-01L","1963",1.7255,37.49058,108.23962
"164","CO","01L","PIPO-H-01L","1962",1.6885,37.49058,108.23962
"165","CO","01L","PIPO-H-01L","1961",1.5265,37.49058,108.23962
"166","CO","01L","PIPO-H-01L","1960",1.0915,37.49058,108.23962
"167","CO","01L","PIPO-H-01L","1959",1.633,37.49058,108.23962
"168","CO","01L","PIPO-H-01L","1958",1.2865,37.49058,108.23962
"169","CO","01L","PIPO-H-01L","1957",0.8825,37.49058,108.23962
"170","CO","01L","PIPO-H-01L","1956",1.243,37.49058,108.23962
"171","CO","01L","PIPO-H-01L","1955",1.2645,37.49058,108.23962
"172","CO","01L","PIPO-H-01L","1954",1.464,37.49058,108.23962
"173","CO","01L","PIPO-H-01L","1953",1.4475,37.49058,108.23962
"174","CO","01L","PIPO-H-01L","1952",1.745,37.49058,108.23962
"175","CO","01L","PIPO-H-01L","1951",0.956,37.49058,108.23962
"176","CO","01L","PIPO-H-01L","1950",1.005,37.49058,108.23962
"177","CO","01L","PIPO-H-01L","1949",0.6805,37.49058,108.23962
"178","CO","01L","PIPO-H-01L","1948",0.545,37.49058,108.23962
"179","CO","01L","PIPO-H-01L","1947",0.5705,37.49058,108.23962
"180","CO","01L","PIPO-H-01L","1946",1.3545,37.49058,108.23962
"181","CO","01L","PIPO-H-01L","1945",1.228,37.49058,108.23962
"182","CO","01L","PIPO-H-01L","1944",0.8655,37.49058,108.23962
"183","CO","01L","PIPO-H-01L","1943",0.9815,37.49058,108.23962
"184","CO","01L","PIPO-H-01L","1942",0.884,37.49058,108.23962
"185","CO","01L","PIPO-H-01L","1941",0.03,37.49058,108.23962
"186","CO","01L","PIPO-H-01L","1940",NA,37.49058,108.23962
"187","CO","01L","PIPO-H-01L","1939",NA,37.49058,108.23962
"188","CO","01L","PIPO-H-01L","1938",NA,37.49058,108.23962
"189","CO","01L","PIPO-H-01L","1937",NA,37.49058,108.23962
"190","CO","01L","PIPO-H-01L","1936",NA,37.49058,108.23962
"191","CO","01L","PIPO-H-01L","1935",NA,37.49058,108.23962
"192","CO","01L","PIPO-H-01L","1934",NA,37.49058,108.23962
"193","CO","01L","PIPO-H-01L","1933",NA,37.49058,108.23962
"194","CO","01L","PIPO-H-01L","1932",NA,37.49058,108.23962
"195","CO","01L","PIPO-H-01L","1931",NA,37.49058,108.23962
"196","CO","01L","PIPO-H-01L","1930",NA,37.49058,108.23962
"197","CO","01L","PIPO-H-01L","1929",NA,37.49058,108.23962
"198","CO","01L","PIPO-H-01L","1928",NA,37.49058,108.23962
"199","CO","01L","PIPO-H-01L","1927",NA,37.49058,108.23962
"200","CO","01L","PIPO-H-01L","1926",NA,37.49058,108.23962
"201","CO","01L","PIPO-H-01L","1925",NA,37.49058,108.23962
"202","CO","01L","PIPO-H-01L","1924",NA,37.49058,108.23962
"203","CO","01L","PIPO-H-01L","1923",NA,37.49058,108.23962
"204","CO","01L","PIPO-H-01L","1922",NA,37.49058,108.23962
"205","CO","01L","PIPO-H-01L","1921",NA,37.49058,108.23962
"206","CO","01L","PIPO-H-01L","1920",NA,37.49058,108.23962
"207","CO","01L","PIPO-H-01L","1919",NA,37.49058,108.23962
"208","CO","01L","PIPO-H-01L","1918",NA,37.49058,108.23962
"209","CO","01L","PIPO-H-01L","1917",NA,37.49058,108.23962
"210","CO","01L","PIPO-H-01L","1916",NA,37.49058,108.23962
"211","CO","01L","PIPO-H-01L","1915",NA,37.49058,108.23962
"212","CO","01L","PIPO-H-01L","1914",NA,37.49058,108.23962
"213","CO","01L","PIPO-H-01L","1913",NA,37.49058,108.23962
"214","CO","01L","PIPO-H-01L","1912",NA,37.49058,108.23962
"215","CO","01L","PIPO-H-01L","1911",NA,37.49058,108.23962
"216","CO","01L","PIPO-H-01L","1910",NA,37.49058,108.23962
"217","CO","01L","PIPO-H-01L","1909",NA,37.49058,108.23962
"218","CO","01L","PIPO-H-01L","1908",NA,37.49058,108.23962
"219","CO","01L","PIPO-H-01L","1907",NA,37.49058,108.23962
"220","CO","01L","PIPO-H-01L","1906",NA,37.49058,108.23962
"221","CO","01L","PIPO-H-01L","1905",NA,37.49058,108.23962
"222","CO","01L","PIPO-H-01L","1904",NA,37.49058,108.23962
"223","CO","01L","PIPO-H-01L","1903",NA,37.49058,108.23962
"224","CO","01L","PIPO-H-01L","1902",NA,37.49058,108.23962
"225","CO","10H","PIPO-H-10H","2013",0.196,37.46262,108.23158
"226","CO","10H","PIPO-H-10H","2012",1.2555,37.46262,108.23158
"227","CO","10H","PIPO-H-10H","2011",1.3695,37.46262,108.23158
"228","CO","10H","PIPO-H-10H","2010",1.3385,37.46262,108.23158
"229","CO","10H","PIPO-H-10H","2009",1.317,37.46262,108.23158
"230","CO","10H","PIPO-H-10H","2008",1.44,37.46262,108.23158
"231","CO","10H","PIPO-H-10H","2007",2.2175,37.46262,108.23158
"232","CO","10H","PIPO-H-10H","2006",1.5445,37.46262,108.23158
"233","CO","10H","PIPO-H-10H","2005",1.2705,37.46262,108.23158
"234","CO","10H","PIPO-H-10H","2004",1.4895,37.46262,108.23158
"235","CO","10H","PIPO-H-10H","2003",1.4215,37.46262,108.23158
"236","CO","10H","PIPO-H-10H","2002",0.3375,37.46262,108.23158
"237","CO","10H","PIPO-H-10H","2001",1.6995,37.46262,108.23158
"238","CO","10H","PIPO-H-10H","2000",1.657,37.46262,108.23158
"239","CO","10H","PIPO-H-10H","1999",1.856,37.46262,108.23158
"240","CO","10H","PIPO-H-10H","1998",1.2755,37.46262,108.23158
"241","CO","10H","PIPO-H-10H","1997",1.5415,37.46262,108.23158
"242","CO","10H","PIPO-H-10H","1996",1.006,37.46262,108.23158
"243","CO","10H","PIPO-H-10H","1995",1.4865,37.46262,108.23158
"244","CO","10H","PIPO-H-10H","1994",1.7025,37.46262,108.23158
"245","CO","10H","PIPO-H-10H","1993",1.588,37.46262,108.23158
"246","CO","10H","PIPO-H-10H","1992",1.7485,37.46262,108.23158
"247","CO","10H","PIPO-H-10H","1991",1.688,37.46262,108.23158
"248","CO","10H","PIPO-H-10H","1990",1.7125,37.46262,108.23158
"249","CO","10H","PIPO-H-10H","1989",1.339,37.46262,108.23158
"250","CO","10H","PIPO-H-10H","1988",1.454,37.46262,108.23158
"251","CO","10H","PIPO-H-10H","1987",1.877,37.46262,108.23158
"252","CO","10H","PIPO-H-10H","1986",2.6525,37.46262,108.23158
"253","CO","10H","PIPO-H-10H","1985",1.5835,37.46262,108.23158
"254","CO","10H","PIPO-H-10H","1984",1.794,37.46262,108.23158
"255","CO","10H","PIPO-H-10H","1983",2.5425,37.46262,108.23158
"256","CO","10H","PIPO-H-10H","1982",2.3905,37.46262,108.23158
"257","CO","10H","PIPO-H-10H","1981",2.109,37.46262,108.23158
"258","CO","10H","PIPO-H-10H","1980",1.6975,37.46262,108.23158
"259","CO","10H","PIPO-H-10H","1979",2.01,37.46262,108.23158
"260","CO","10H","PIPO-H-10H","1978",2.2155,37.46262,108.23158
"261","CO","10H","PIPO-H-10H","1977",1.1275,37.46262,108.23158
"262","CO","10H","PIPO-H-10H","1976",2.247,37.46262,108.23158
"263","CO","10H","PIPO-H-10H","1975",2.5595,37.46262,108.23158
"264","CO","10H","PIPO-H-10H","1974",2.613,37.46262,108.23158
"265","CO","10H","PIPO-H-10H","1973",2.318,37.46262,108.23158
"266","CO","10H","PIPO-H-10H","1972",2.153,37.46262,108.23158
"267","CO","10H","PIPO-H-10H","1971",2.1635,37.46262,108.23158
"268","CO","10H","PIPO-H-10H","1970",2.529,37.46262,108.23158
"269","CO","10H","PIPO-H-10H","1969",3.3425,37.46262,108.23158
"270","CO","10H","PIPO-H-10H","1968",2.6015,37.46262,108.23158
"271","CO","10H","PIPO-H-10H","1967",2.6895,37.46262,108.23158
"272","CO","10H","PIPO-H-10H","1966",2.2545,37.46262,108.23158
"273","CO","10H","PIPO-H-10H","1965",2.384,37.46262,108.23158
"274","CO","10H","PIPO-H-10H","1964",2.1885,37.46262,108.23158
"275","CO","10H","PIPO-H-10H","1963",1.92,37.46262,108.23158
"276","CO","10H","PIPO-H-10H","1962",2.293,37.46262,108.23158
"277","CO","10H","PIPO-H-10H","1961",2.342,37.46262,108.23158
"278","CO","10H","PIPO-H-10H","1960",2.4535,37.46262,108.23158
"279","CO","10H","PIPO-H-10H","1959",2.049,37.46262,108.23158
"280","CO","10H","PIPO-H-10H","1958",2.934,37.46262,108.23158
"281","CO","10H","PIPO-H-10H","1957",2.493,37.46262,108.23158
"282","CO","10H","PIPO-H-10H","1956",2.28,37.46262,108.23158
"283","CO","10H","PIPO-H-10H","1955",2.239,37.46262,108.23158
"284","CO","10H","PIPO-H-10H","1954",2.875,37.46262,108.23158
"285","CO","10H","PIPO-H-10H","1953",2.536,37.46262,108.23158
"286","CO","10H","PIPO-H-10H","1952",2.791,37.46262,108.23158
"287","CO","10H","PIPO-H-10H","1951",2.1985,37.46262,108.23158
"288","CO","10H","PIPO-H-10H","1950",2.4535,37.46262,108.23158
"289","CO","10H","PIPO-H-10H","1949",3.5505,37.46262,108.23158
"290","CO","10H","PIPO-H-10H","1948",2.7585,37.46262,108.23158
"291","CO","10H","PIPO-H-10H","1947",2.951,37.46262,108.23158
"292","CO","10H","PIPO-H-10H","1946",2.7395,37.46262,108.23158
"293","CO","10H","PIPO-H-10H","1945",2.353,37.46262,108.23158
"294","CO","10H","PIPO-H-10H","1944",2.72,37.46262,108.23158
"295","CO","10H","PIPO-H-10H","1943",2.8595,37.46262,108.23158
"296","CO","10H","PIPO-H-10H","1942",3.2655,37.46262,108.23158
"297","CO","10H","PIPO-H-10H","1941",4.158,37.46262,108.23158
"298","CO","10H","PIPO-H-10H","1940",3.469,37.46262,108.23158
"299","CO","10H","PIPO-H-10H","1939",3.194,37.46262,108.23158
"300","CO","10H","PIPO-H-10H","1938",3.451,37.46262,108.23158
"301","CO","10H","PIPO-H-10H","1937",3.6495,37.46262,108.23158
"302","CO","10H","PIPO-H-10H","1936",3.6775,37.46262,108.23158
"303","CO","10H","PIPO-H-10H","1935",2.826,37.46262,108.23158
"304","CO","10H","PIPO-H-10H","1934",2.6795,37.46262,108.23158
"305","CO","10H","PIPO-H-10H","1933",3.319,37.46262,108.23158
"306","CO","10H","PIPO-H-10H","1932",2.7885,37.46262,108.23158
"307","CO","10H","PIPO-H-10H","1931",2.768,37.46262,108.23158
"308","CO","10H","PIPO-H-10H","1930",3.323,37.46262,108.23158
"309","CO","10H","PIPO-H-10H","1929",2.466,37.46262,108.23158
"310","CO","10H","PIPO-H-10H","1928",3.4045,37.46262,108.23158
"311","CO","10H","PIPO-H-10H","1927",3.238,37.46262,108.23158
"312","CO","10H","PIPO-H-10H","1926",3.836,37.46262,108.23158
"313","CO","10H","PIPO-H-10H","1925",2.7855,37.46262,108.23158
"314","CO","10H","PIPO-H-10H","1924",2.636,37.46262,108.23158
"315","CO","10H","PIPO-H-10H","1923",2.242,37.46262,108.23158
"316","CO","10H","PIPO-H-10H","1922",2.0305,37.46262,108.23158
"317","CO","10H","PIPO-H-10H","1921",4.2395,37.46262,108.23158
"318","CO","10H","PIPO-H-10H","1920",2.3125,37.46262,108.23158
"319","CO","10H","PIPO-H-10H","1919",3.972,37.46262,108.23158
"320","CO","10H","PIPO-H-10H","1918",3.684,37.46262,108.23158
"321","CO","10H","PIPO-H-10H","1917",0.671,37.46262,108.23158
"322","CO","10H","PIPO-H-10H","1916",NA,37.46262,108.23158
"323","CO","10H","PIPO-H-10H","1915",NA,37.46262,108.23158
"324","CO","10H","PIPO-H-10H","1914",NA,37.46262,108.23158
"325","CO","10H","PIPO-H-10H","1913",NA,37.46262,108.23158
"326","CO","10H","PIPO-H-10H","1912",NA,37.46262,108.23158
"327","CO","10H","PIPO-H-10H","1911",NA,37.46262,108.23158
"328","CO","10H","PIPO-H-10H","1910",NA,37.46262,108.23158
"329","CO","10H","PIPO-H-10H","1909",NA,37.46262,108.23158
"330","CO","10H","PIPO-H-10H","1908",NA,37.46262,108.23158
"331","CO","10H","PIPO-H-10H","1907",NA,37.46262,108.23158
"332","CO","10H","PIPO-H-10H","1906",NA,37.46262,108.23158
"333","CO","10H","PIPO-H-10H","1905",NA,37.46262,108.23158
"334","CO","10H","PIPO-H-10H","1904",NA,37.46262,108.23158
"335","CO","10H","PIPO-H-10H","1903",NA,37.46262,108.23158
"336","CO","10H","PIPO-H-10H","1902",NA,37.46262,108.23158
"337","CO","10L","PIPO-H-10L","2013",1.0295,37.46243,108.23191
"338","CO","10L","PIPO-H-10L","2012",2.272,37.46243,108.23191
"339","CO","10L","PIPO-H-10L","2011",3.4585,37.46243,108.23191
"340","CO","10L","PIPO-H-10L","2010",3.311,37.46243,108.23191
"341","CO","10L","PIPO-H-10L","2009",2.22,37.46243,108.23191
"342","CO","10L","PIPO-H-10L","2008",3.364,37.46243,108.23191
"343","CO","10L","PIPO-H-10L","2007",5.072,37.46243,108.23191
"344","CO","10L","PIPO-H-10L","2006",3.2035,37.46243,108.23191
"345","CO","10L","PIPO-H-10L","2005",3.0965,37.46243,108.23191
"346","CO","10L","PIPO-H-10L","2004",3.1025,37.46243,108.23191
"347","CO","10L","PIPO-H-10L","2003",2.231,37.46243,108.23191
"348","CO","10L","PIPO-H-10L","2002",1.5865,37.46243,108.23191
"349","CO","10L","PIPO-H-10L","2001",2.235,37.46243,108.23191
"350","CO","10L","PIPO-H-10L","2000",2.8085,37.46243,108.23191
"351","CO","10L","PIPO-H-10L","1999",3.177,37.46243,108.23191
"352","CO","10L","PIPO-H-10L","1998",2.7465,37.46243,108.23191
"353","CO","10L","PIPO-H-10L","1997",3.4535,37.46243,108.23191
"354","CO","10L","PIPO-H-10L","1996",3.2795,37.46243,108.23191
"355","CO","10L","PIPO-H-10L","1995",4.7415,37.46243,108.23191
"356","CO","10L","PIPO-H-10L","1994",3.127,37.46243,108.23191
"357","CO","10L","PIPO-H-10L","1993",3.219,37.46243,108.23191
"358","CO","10L","PIPO-H-10L","1992",3.627,37.46243,108.23191
"359","CO","10L","PIPO-H-10L","1991",3.722,37.46243,108.23191
"360","CO","10L","PIPO-H-10L","1990",3.5335,37.46243,108.23191
"361","CO","10L","PIPO-H-10L","1989",3.6225,37.46243,108.23191
"362","CO","10L","PIPO-H-10L","1988",3.8165,37.46243,108.23191
"363","CO","10L","PIPO-H-10L","1987",4.5485,37.46243,108.23191
"364","CO","10L","PIPO-H-10L","1986",6.111,37.46243,108.23191
"365","CO","10L","PIPO-H-10L","1985",4.593,37.46243,108.23191
"366","CO","10L","PIPO-H-10L","1984",3.606,37.46243,108.23191
"367","CO","10L","PIPO-H-10L","1983",3.3175,37.46243,108.23191
"368","CO","10L","PIPO-H-10L","1982",2.827,37.46243,108.23191
"369","CO","10L","PIPO-H-10L","1981",2.2065,37.46243,108.23191
"370","CO","10L","PIPO-H-10L","1980",1.581,37.46243,108.23191
"371","CO","10L","PIPO-H-10L","1979",1.8035,37.46243,108.23191
"372","CO","10L","PIPO-H-10L","1978",1.541,37.46243,108.23191
"373","CO","10L","PIPO-H-10L","1977",1.624,37.46243,108.23191
"374","CO","10L","PIPO-H-10L","1976",2.6825,37.46243,108.23191
"375","CO","10L","PIPO-H-10L","1975",3.041,37.46243,108.23191
"376","CO","10L","PIPO-H-10L","1974",2.904,37.46243,108.23191
"377","CO","10L","PIPO-H-10L","1973",2.344,37.46243,108.23191
"378","CO","10L","PIPO-H-10L","1972",2.7935,37.46243,108.23191
"379","CO","10L","PIPO-H-10L","1971",2.312,37.46243,108.23191
"380","CO","10L","PIPO-H-10L","1970",2.779,37.46243,108.23191
"381","CO","10L","PIPO-H-10L","1969",3.088,37.46243,108.23191
"382","CO","10L","PIPO-H-10L","1968",3.286,37.46243,108.23191
"383","CO","10L","PIPO-H-10L","1967",2.774,37.46243,108.23191
"384","CO","10L","PIPO-H-10L","1966",2.337,37.46243,108.23191
"385","CO","10L","PIPO-H-10L","1965",2.9235,37.46243,108.23191
"386","CO","10L","PIPO-H-10L","1964",3.0445,37.46243,108.23191
