"","Transect","Tree","Tag","years","Ring_width","Lat","Long"
"1495","MT","08C","TSHE-H-08C","1975",0.9945,48.61755,113.85606
"1496","MT","08C","TSHE-H-08C","1974",1.229,48.61755,113.85606
"1497","MT","08C","TSHE-H-08C","1973",1.4,48.61755,113.85606
"1498","MT","08C","TSHE-H-08C","1972",1.71,48.61755,113.85606
"1499","MT","08C","TSHE-H-08C","1971",1.7835,48.61755,113.85606
"1500","MT","08C","TSHE-H-08C","1970",1.461,48.61755,113.85606
"1501","MT","08C","TSHE-H-08C","1969",1.295,48.61755,113.85606
"1502","MT","08C","TSHE-H-08C","1968",1.106,48.61755,113.85606
"1503","MT","08C","TSHE-H-08C","1967",1.1825,48.61755,113.85606
"1504","MT","08C","TSHE-H-08C","1966",1.7675,48.61755,113.85606
"1505","MT","08C","TSHE-H-08C","1965",1.648,48.61755,113.85606
"1506","MT","08C","TSHE-H-08C","1964",1.823,48.61755,113.85606
"1507","MT","08C","TSHE-H-08C","1963",1.529,48.61755,113.85606
"1508","MT","08C","TSHE-H-08C","1962",1.2225,48.61755,113.85606
"1509","MT","08C","TSHE-H-08C","1961",1.522,48.61755,113.85606
"1510","MT","08C","TSHE-H-08C","1960",1.558,48.61755,113.85606
"1511","MT","08C","TSHE-H-08C","1959",1.786,48.61755,113.85606
"1512","MT","08C","TSHE-H-08C","1958",1.9625,48.61755,113.85606
"1513","MT","08C","TSHE-H-08C","1957",2.254,48.61755,113.85606
"1514","MT","08C","TSHE-H-08C","1956",1.3605,48.61755,113.85606
"1515","MT","08C","TSHE-H-08C","1955",2.121,48.61755,113.85606
"1516","MT","08C","TSHE-H-08C","1954",1.7955,48.61755,113.85606
"1517","MT","08C","TSHE-H-08C","1953",2.1735,48.61755,113.85606
"1518","MT","08C","TSHE-H-08C","1952",2.2645,48.61755,113.85606
"1519","MT","08C","TSHE-H-08C","1951",1.9915,48.61755,113.85606
"1520","MT","08C","TSHE-H-08C","1950",2.2605,48.61755,113.85606
"1521","MT","08C","TSHE-H-08C","1949",2.8595,48.61755,113.85606
"1522","MT","08C","TSHE-H-08C","1948",2.8085,48.61755,113.85606
"1523","MT","08C","TSHE-H-08C","1947",2.3965,48.61755,113.85606
"1524","MT","08C","TSHE-H-08C","1946",2.156,48.61755,113.85606
"1525","MT","08C","TSHE-H-08C","1945",2.106,48.61755,113.85606
"1526","MT","08C","TSHE-H-08C","1944",1.997,48.61755,113.85606
"1527","MT","08C","TSHE-H-08C","1943",2.7105,48.61755,113.85606
"1528","MT","08C","TSHE-H-08C","1942",2.572,48.61755,113.85606
"1529","MT","08C","TSHE-H-08C","1941",2.215,48.61755,113.85606
"1530","MT","08C","TSHE-H-08C","1940",2.1375,48.61755,113.85606
"1531","MT","08C","TSHE-H-08C","1939",1.2195,48.61755,113.85606
"1532","MT","08C","TSHE-H-08C","1938",1.612,48.61755,113.85606
"1533","MT","08C","TSHE-H-08C","1937",1.123,48.61755,113.85606
"1534","MT","08C","TSHE-H-08C","1936",0.266,48.61755,113.85606
"1535","MT","08C","TSHE-H-08C","1935",1.467,48.61755,113.85606
"1536","MT","08C","TSHE-H-08C","1934",0.939,48.61755,113.85606
"1537","MT","08C","TSHE-H-08C","1933",0.824,48.61755,113.85606
"1538","MT","08C","TSHE-H-08C","1932",1.28,48.61755,113.85606
"1539","MT","08C","TSHE-H-08C","1931",1.911,48.61755,113.85606
"1540","MT","08C","TSHE-H-08C","1930",1.798,48.61755,113.85606
"1541","MT","08C","TSHE-H-08C","1929",0.384,48.61755,113.85606
"1542","MT","08C","TSHE-H-08C","1928",NA,48.61755,113.85606
"1543","MT","08C","TSHE-H-08C","1927",NA,48.61755,113.85606
"1544","MT","08C","TSHE-H-08C","1926",NA,48.61755,113.85606
"1545","MT","08C","TSHE-H-08C","1925",NA,48.61755,113.85606
"1546","MT","08C","TSHE-H-08C","1924",NA,48.61755,113.85606
"1547","MT","08C","TSHE-H-08C","1923",NA,48.61755,113.85606
"1548","MT","08C","TSHE-H-08C","1922",NA,48.61755,113.85606
"1549","MT","08C","TSHE-H-08C","1921",NA,48.61755,113.85606
"1550","MT","08C","TSHE-H-08C","1920",NA,48.61755,113.85606
"1551","MT","08C","TSHE-H-08C","1919",NA,48.61755,113.85606
"1552","MT","08C","TSHE-H-08C","1918",NA,48.61755,113.85606
"1553","MT","08C","TSHE-H-08C","1917",NA,48.61755,113.85606
"1554","MT","08C","TSHE-H-08C","1916",NA,48.61755,113.85606
"1555","MT","08C","TSHE-H-08C","1915",NA,48.61755,113.85606
"1556","MT","08C","TSHE-H-08C","1914",NA,48.61755,113.85606
"1557","MT","08C","TSHE-H-08C","1913",NA,48.61755,113.85606
"1558","MT","08C","TSHE-H-08C","1912",NA,48.61755,113.85606
"1559","MT","08C","TSHE-H-08C","1911",NA,48.61755,113.85606
"1560","MT","08C","TSHE-H-08C","1910",NA,48.61755,113.85606
"1561","MT","08N","TSHE-H-08N","2013",1.56966666666667,48.61773,113.8559
"1562","MT","08N","TSHE-H-08N","2012",1.43966666666667,48.61773,113.8559
"1563","MT","08N","TSHE-H-08N","2011",1.493,48.61773,113.8559
"1564","MT","08N","TSHE-H-08N","2010",1.65366666666667,48.61773,113.8559
"1565","MT","08N","TSHE-H-08N","2009",1.69766666666667,48.61773,113.8559
"1566","MT","08N","TSHE-H-08N","2008",1.26366666666667,48.61773,113.8559
"1567","MT","08N","TSHE-H-08N","2007",1.66333333333333,48.61773,113.8559
"1568","MT","08N","TSHE-H-08N","2006",2.22833333333333,48.61773,113.8559
"1569","MT","08N","TSHE-H-08N","2005",2.10366666666667,48.61773,113.8559
"1570","MT","08N","TSHE-H-08N","2004",1.80866666666667,48.61773,113.8559
"1571","MT","08N","TSHE-H-08N","2003",2.26366666666667,48.61773,113.8559
"1572","MT","08N","TSHE-H-08N","2002",2.06933333333333,48.61773,113.8559
"1573","MT","08N","TSHE-H-08N","2001",2.28366666666667,48.61773,113.8559
"1574","MT","08N","TSHE-H-08N","2000",2.34633333333333,48.61773,113.8559
"1575","MT","08N","TSHE-H-08N","1999",2.61366666666667,48.61773,113.8559
"1576","MT","08N","TSHE-H-08N","1998",3.99833333333333,48.61773,113.8559
"1577","MT","08N","TSHE-H-08N","1997",3.456,48.61773,113.8559
"1578","MT","08N","TSHE-H-08N","1996",2.83166666666667,48.61773,113.8559
"1579","MT","08N","TSHE-H-08N","1995",2.66266666666667,48.61773,113.8559
"1580","MT","08N","TSHE-H-08N","1994",2.58333333333333,48.61773,113.8559
"1581","MT","08N","TSHE-H-08N","1993",2.34633333333333,48.61773,113.8559
"1582","MT","08N","TSHE-H-08N","1992",2.95466666666667,48.61773,113.8559
"1583","MT","08N","TSHE-H-08N","1991",2.38233333333333,48.61773,113.8559
"1584","MT","08N","TSHE-H-08N","1990",2.419,48.61773,113.8559
"1585","MT","08N","TSHE-H-08N","1989",1.604,48.61773,113.8559
"1586","MT","08N","TSHE-H-08N","1988",2.78633333333333,48.61773,113.8559
"1587","MT","08N","TSHE-H-08N","1987",2.812,48.61773,113.8559
"1588","MT","08N","TSHE-H-08N","1986",2.27033333333333,48.61773,113.8559
"1589","MT","08N","TSHE-H-08N","1985",1.69866666666667,48.61773,113.8559
"1590","MT","08N","TSHE-H-08N","1984",2.22066666666667,48.61773,113.8559
"1591","MT","08N","TSHE-H-08N","1983",2.93633333333333,48.61773,113.8559
"1592","MT","08N","TSHE-H-08N","1982",2.06766666666667,48.61773,113.8559
"1593","MT","08N","TSHE-H-08N","1981",1.933,48.61773,113.8559
"1594","MT","08N","TSHE-H-08N","1980",1.584,48.61773,113.8559
"1595","MT","08N","TSHE-H-08N","1979",0.955666666666667,48.61773,113.8559
"1596","MT","08N","TSHE-H-08N","1978",1.38533333333333,48.61773,113.8559
"1597","MT","08N","TSHE-H-08N","1977",1.22,48.61773,113.8559
"1598","MT","08N","TSHE-H-08N","1976",1.39166666666667,48.61773,113.8559
"1599","MT","08N","TSHE-H-08N","1975",0.948333333333333,48.61773,113.8559
"1600","MT","08N","TSHE-H-08N","1974",0.739,48.61773,113.8559
"1601","MT","08N","TSHE-H-08N","1973",0.852666666666667,48.61773,113.8559
"1602","MT","08N","TSHE-H-08N","1972",0.992,48.61773,113.8559
"1603","MT","08N","TSHE-H-08N","1971",1.26633333333333,48.61773,113.8559
"1604","MT","08N","TSHE-H-08N","1970",1.21466666666667,48.61773,113.8559
"1605","MT","08N","TSHE-H-08N","1969",1.73933333333333,48.61773,113.8559
"1606","MT","08N","TSHE-H-08N","1968",1.48933333333333,48.61773,113.8559
"1607","MT","08N","TSHE-H-08N","1967",0.853,48.61773,113.8559
"1608","MT","08N","TSHE-H-08N","1966",1.05633333333333,48.61773,113.8559
"1609","MT","08N","TSHE-H-08N","1965",0.841666666666667,48.61773,113.8559
"1610","MT","08N","TSHE-H-08N","1964",0.902,48.61773,113.8559
"1611","MT","08N","TSHE-H-08N","1963",0.859333333333333,48.61773,113.8559
"1612","MT","08N","TSHE-H-08N","1962",0.543666666666667,48.61773,113.8559
"1613","MT","08N","TSHE-H-08N","1961",0.792666666666667,48.61773,113.8559
"1614","MT","08N","TSHE-H-08N","1960",0.891333333333333,48.61773,113.8559
"1615","MT","08N","TSHE-H-08N","1959",0.781333333333333,48.61773,113.8559
"1616","MT","08N","TSHE-H-08N","1958",0.717,48.61773,113.8559
"1617","MT","08N","TSHE-H-08N","1957",1.026,48.61773,113.8559
"1618","MT","08N","TSHE-H-08N","1956",0.526,48.61773,113.8559
"1619","MT","08N","TSHE-H-08N","1955",1.37866666666667,48.61773,113.8559
"1620","MT","08N","TSHE-H-08N","1954",1.13566666666667,48.61773,113.8559
"1621","MT","08N","TSHE-H-08N","1953",1.168,48.61773,113.8559
"1622","MT","08N","TSHE-H-08N","1952",1.76566666666667,48.61773,113.8559
"1623","MT","08N","TSHE-H-08N","1951",1.282,48.61773,113.8559
"1624","MT","08N","TSHE-H-08N","1950",1.208,48.61773,113.8559
"1625","MT","08N","TSHE-H-08N","1949",1.42766666666667,48.61773,113.8559
"1626","MT","08N","TSHE-H-08N","1948",1.586,48.61773,113.8559
"1627","MT","08N","TSHE-H-08N","1947",1.498,48.61773,113.8559
"1628","MT","08N","TSHE-H-08N","1946",1.12533333333333,48.61773,113.8559
"1629","MT","08N","TSHE-H-08N","1945",0.867333333333333,48.61773,113.8559
"1630","MT","08N","TSHE-H-08N","1944",0.785,48.61773,113.8559
"1631","MT","08N","TSHE-H-08N","1943",1.12966666666667,48.61773,113.8559
"1632","MT","08N","TSHE-H-08N","1942",1.333,48.61773,113.8559
"1633","MT","08N","TSHE-H-08N","1941",1.43066666666667,48.61773,113.8559
"1634","MT","08N","TSHE-H-08N","1940",0.737,48.61773,113.8559
"1635","MT","08N","TSHE-H-08N","1939",1.06,48.61773,113.8559
"1636","MT","08N","TSHE-H-08N","1938",0.933,48.61773,113.8559
"1637","MT","08N","TSHE-H-08N","1937",1.24766666666667,48.61773,113.8559
"1638","MT","08N","TSHE-H-08N","1936",0.238,48.61773,113.8559
"1639","MT","08N","TSHE-H-08N","1935",0.468,48.61773,113.8559
"1640","MT","08N","TSHE-H-08N","1934",0.669,48.61773,113.8559
"1641","MT","08N","TSHE-H-08N","1933",0.421333333333333,48.61773,113.8559
"1642","MT","08N","TSHE-H-08N","1932",0.484,48.61773,113.8559
"1643","MT","08N","TSHE-H-08N","1931",0.732666666666667,48.61773,113.8559
"1644","MT","08N","TSHE-H-08N","1930",0.539666666666667,48.61773,113.8559
"1645","MT","08N","TSHE-H-08N","1929",0.318666666666667,48.61773,113.8559
"1646","MT","08N","TSHE-H-08N","1928",0.182,48.61773,113.8559
"1647","MT","08N","TSHE-H-08N","1927",0.293,48.61773,113.8559
"1648","MT","08N","TSHE-H-08N","1926",0.369666666666667,48.61773,113.8559
"1649","MT","08N","TSHE-H-08N","1925",0.348,48.61773,113.8559
"1650","MT","08N","TSHE-H-08N","1924",0.284333333333333,48.61773,113.8559
"1651","MT","08N","TSHE-H-08N","1923",0.1455,48.61773,113.8559
"1652","MT","08N","TSHE-H-08N","1922",0.2875,48.61773,113.8559
"1653","MT","08N","TSHE-H-08N","1921",0.258,48.61773,113.8559
"1654","MT","08N","TSHE-H-08N","1920",0.2685,48.61773,113.8559
"1655","MT","08N","TSHE-H-08N","1919",0.306,48.61773,113.8559
"1656","MT","08N","TSHE-H-08N","1918",0.3,48.61773,113.8559
"1657","MT","08N","TSHE-H-08N","1917",0.282,48.61773,113.8559
"1658","MT","08N","TSHE-H-08N","1916",NA,48.61773,113.8559
"1659","MT","08N","TSHE-H-08N","1915",NA,48.61773,113.8559
"1660","MT","08N","TSHE-H-08N","1914",NA,48.61773,113.8559
"1661","MT","08N","TSHE-H-08N","1913",NA,48.61773,113.8559
"1662","MT","08N","TSHE-H-08N","1912",NA,48.61773,113.8559
"1663","MT","08N","TSHE-H-08N","1911",NA,48.61773,113.8559
"1664","MT","08N","TSHE-H-08N","1910",NA,48.61773,113.8559
"1665","MT","09C","TSHE-H-09C","2013",0.896,48.61716,113.85732
"1666","MT","09C","TSHE-H-09C","2012",0.7545,48.61716,113.85732
"1667","MT","09C","TSHE-H-09C","2011",0.888,48.61716,113.85732
"1668","MT","09C","TSHE-H-09C","2010",0.928,48.61716,113.85732
"1669","MT","09C","TSHE-H-09C","2009",0.751,48.61716,113.85732
"1670","MT","09C","TSHE-H-09C","2008",0.687,48.61716,113.85732
"1671","MT","09C","TSHE-H-09C","2007",0.8205,48.61716,113.85732
"1672","MT","09C","TSHE-H-09C","2006",0.854,48.61716,113.85732
"1673","MT","09C","TSHE-H-09C","2005",0.8105,48.61716,113.85732
"1674","MT","09C","TSHE-H-09C","2004",0.737,48.61716,113.85732
"1675","MT","09C","TSHE-H-09C","2003",0.948,48.61716,113.85732
"1676","MT","09C","TSHE-H-09C","2002",0.6735,48.61716,113.85732
"1677","MT","09C","TSHE-H-09C","2001",0.5905,48.61716,113.85732
"1678","MT","09C","TSHE-H-09C","2000",0.8775,48.61716,113.85732
"1679","MT","09C","TSHE-H-09C","1999",0.91,48.61716,113.85732
"1680","MT","09C","TSHE-H-09C","1998",1.0535,48.61716,113.85732
"1681","MT","09C","TSHE-H-09C","1997",0.901,48.61716,113.85732
"1682","MT","09C","TSHE-H-09C","1996",0.743,48.61716,113.85732
"1683","MT","09C","TSHE-H-09C","1995",1.328,48.61716,113.85732
"1684","MT","09C","TSHE-H-09C","1994",1.028,48.61716,113.85732
"1685","MT","09C","TSHE-H-09C","1993",1.063,48.61716,113.85732
"1686","MT","09C","TSHE-H-09C","1992",1.0295,48.61716,113.85732
"1687","MT","09C","TSHE-H-09C","1991",0.839,48.61716,113.85732
"1688","MT","09C","TSHE-H-09C","1990",0.956,48.61716,113.85732
"1689","MT","09C","TSHE-H-09C","1989",0.7435,48.61716,113.85732
"1690","MT","09C","TSHE-H-09C","1988",1.191,48.61716,113.85732
"1691","MT","09C","TSHE-H-09C","1987",1.0105,48.61716,113.85732
"1692","MT","09C","TSHE-H-09C","1986",1.163,48.61716,113.85732
"1693","MT","09C","TSHE-H-09C","1985",0.7905,48.61716,113.85732
"1694","MT","09C","TSHE-H-09C","1984",1.2145,48.61716,113.85732
"1695","MT","09C","TSHE-H-09C","1983",1.1095,48.61716,113.85732
"1696","MT","09C","TSHE-H-09C","1982",0.9695,48.61716,113.85732
"1697","MT","09C","TSHE-H-09C","1981",1.1635,48.61716,113.85732
"1698","MT","09C","TSHE-H-09C","1980",0.7495,48.61716,113.85732
"1699","MT","09C","TSHE-H-09C","1979",1.1265,48.61716,113.85732
"1700","MT","09C","TSHE-H-09C","1978",1.2455,48.61716,113.85732
"1701","MT","09C","TSHE-H-09C","1977",1.329,48.61716,113.85732
"1702","MT","09C","TSHE-H-09C","1976",1.201,48.61716,113.85732
"1703","MT","09C","TSHE-H-09C","1975",0.8315,48.61716,113.85732
"1704","MT","09C","TSHE-H-09C","1974",0.727,48.61716,113.85732
"1705","MT","09C","TSHE-H-09C","1973",1.1695,48.61716,113.85732
"1706","MT","09C","TSHE-H-09C","1972",1.128,48.61716,113.85732
"1707","MT","09C","TSHE-H-09C","1971",1.478,48.61716,113.85732
"1708","MT","09C","TSHE-H-09C","1970",1.5945,48.61716,113.85732
"1709","MT","09C","TSHE-H-09C","1969",1.1005,48.61716,113.85732
"1710","MT","09C","TSHE-H-09C","1968",1.3135,48.61716,113.85732
"1711","MT","09C","TSHE-H-09C","1967",1.3145,48.61716,113.85732
"1712","MT","09C","TSHE-H-09C","1966",1.242,48.61716,113.85732
"1713","MT","09C","TSHE-H-09C","1965",0.6195,48.61716,113.85732
"1714","MT","09C","TSHE-H-09C","1964",1.27,48.61716,113.85732
"1715","MT","09C","TSHE-H-09C","1963",1.334,48.61716,113.85732
"1716","MT","09C","TSHE-H-09C","1962",1.115,48.61716,113.85732
"1717","MT","09C","TSHE-H-09C","1961",1.3805,48.61716,113.85732
"1718","MT","09C","TSHE-H-09C","1960",1.263,48.61716,113.85732
"1719","MT","09C","TSHE-H-09C","1959",1.0895,48.61716,113.85732
"1720","MT","09C","TSHE-H-09C","1958",1.1035,48.61716,113.85732
"1721","MT","09C","TSHE-H-09C","1957",1.224,48.61716,113.85732
"1722","MT","09C","TSHE-H-09C","1956",1.0285,48.61716,113.85732
"1723","MT","09C","TSHE-H-09C","1955",1.5095,48.61716,113.85732
"1724","MT","09C","TSHE-H-09C","1954",1.3105,48.61716,113.85732
"1725","MT","09C","TSHE-H-09C","1953",1.269,48.61716,113.85732
"1726","MT","09C","TSHE-H-09C","1952",1.16,48.61716,113.85732
"1727","MT","09C","TSHE-H-09C","1951",0.9275,48.61716,113.85732
"1728","MT","09C","TSHE-H-09C","1950",1.184,48.61716,113.85732
"1729","MT","09C","TSHE-H-09C","1949",1.289,48.61716,113.85732
"1730","MT","09C","TSHE-H-09C","1948",1.073,48.61716,113.85732
"1731","MT","09C","TSHE-H-09C","1947",0.9955,48.61716,113.85732
"1732","MT","09C","TSHE-H-09C","1946",1.163,48.61716,113.85732
"1733","MT","09C","TSHE-H-09C","1945",1.1135,48.61716,113.85732
"1734","MT","09C","TSHE-H-09C","1944",1.1375,48.61716,113.85732
"1735","MT","09C","TSHE-H-09C","1943",1.262,48.61716,113.85732
"1736","MT","09C","TSHE-H-09C","1942",1.231,48.61716,113.85732
"1737","MT","09C","TSHE-H-09C","1941",1.0785,48.61716,113.85732
"1738","MT","09C","TSHE-H-09C","1940",0.9455,48.61716,113.85732
"1739","MT","09C","TSHE-H-09C","1939",0.8485,48.61716,113.85732
"1740","MT","09C","TSHE-H-09C","1938",1.1,48.61716,113.85732
"1741","MT","09C","TSHE-H-09C","1937",1.499,48.61716,113.85732
"1742","MT","09C","TSHE-H-09C","1936",1.1735,48.61716,113.85732
"1743","MT","09C","TSHE-H-09C","1935",0.888,48.61716,113.85732
"1744","MT","09C","TSHE-H-09C","1934",1.0305,48.61716,113.85732
"1745","MT","09C","TSHE-H-09C","1933",0.9595,48.61716,113.85732
"1746","MT","09C","TSHE-H-09C","1932",1.2625,48.61716,113.85732
"1747","MT","09C","TSHE-H-09C","1931",1.0465,48.61716,113.85732
"1748","MT","09C","TSHE-H-09C","1930",1.3055,48.61716,113.85732
"1749","MT","09C","TSHE-H-09C","1929",1.206,48.61716,113.85732
"1750","MT","09C","TSHE-H-09C","1928",1.412,48.61716,113.85732
"1751","MT","09C","TSHE-H-09C","1927",1.4795,48.61716,113.85732
"1752","MT","09C","TSHE-H-09C","1926",0.6425,48.61716,113.85732
"1753","MT","09C","TSHE-H-09C","1925",0.149,48.61716,113.85732
"1754","MT","09C","TSHE-H-09C","1924",0.75,48.61716,113.85732
"1755","MT","09C","TSHE-H-09C","1923",0.696,48.61716,113.85732
"1756","MT","09C","TSHE-H-09C","1922",0.319,48.61716,113.85732
"1757","MT","09C","TSHE-H-09C","1921",0.4595,48.61716,113.85732
"1758","MT","09C","TSHE-H-09C","1920",0.4145,48.61716,113.85732
"1759","MT","09C","TSHE-H-09C","1919",0.3175,48.61716,113.85732
"1760","MT","09C","TSHE-H-09C","1918",0.1885,48.61716,113.85732
"1761","MT","09C","TSHE-H-09C","1917",0.3855,48.61716,113.85732
"1762","MT","09C","TSHE-H-09C","1916",1.0335,48.61716,113.85732
"1763","MT","09C","TSHE-H-09C","1915",NA,48.61716,113.85732
"1764","MT","09C","TSHE-H-09C","1914",NA,48.61716,113.85732
"1765","MT","09C","TSHE-H-09C","1913",NA,48.61716,113.85732
"1766","MT","09C","TSHE-H-09C","1912",NA,48.61716,113.85732
"1767","MT","09C","TSHE-H-09C","1911",NA,48.61716,113.85732
"1768","MT","09C","TSHE-H-09C","1910",NA,48.61716,113.85732
"1769","MT","09N","TSHE-H-09N","2013",1.217,48.61707,113.85746
"1770","MT","09N","TSHE-H-09N","2012",1.076,48.61707,113.85746
"1771","MT","09N","TSHE-H-09N","2011",0.7715,48.61707,113.85746
"1772","MT","09N","TSHE-H-09N","2010",1.187,48.61707,113.85746
"1773","MT","09N","TSHE-H-09N","2009",1.087,48.61707,113.85746
"1774","MT","09N","TSHE-H-09N","2008",0.9495,48.61707,113.85746
"1775","MT","09N","TSHE-H-09N","2007",1.488,48.61707,113.85746
"1776","MT","09N","TSHE-H-09N","2006",1.8765,48.61707,113.85746
"1777","MT","09N","TSHE-H-09N","2005",1.792,48.61707,113.85746
"1778","MT","09N","TSHE-H-09N","2004",1.329,48.61707,113.85746
"1779","MT","09N","TSHE-H-09N","2003",1.617,48.61707,113.85746
"1780","MT","09N","TSHE-H-09N","2002",1.2165,48.61707,113.85746
"1781","MT","09N","TSHE-H-09N","2001",1.2145,48.61707,113.85746
"1782","MT","09N","TSHE-H-09N","2000",1.283,48.61707,113.85746
"1783","MT","09N","TSHE-H-09N","1999",1.525,48.61707,113.85746
"1784","MT","09N","TSHE-H-09N","1998",1.515,48.61707,113.85746
"1785","MT","09N","TSHE-H-09N","1997",1.316,48.61707,113.85746
"1786","MT","09N","TSHE-H-09N","1996",0.979,48.61707,113.85746
"1787","MT","09N","TSHE-H-09N","1995",1.4235,48.61707,113.85746
"1788","MT","09N","TSHE-H-09N","1994",1.4445,48.61707,113.85746
"1789","MT","09N","TSHE-H-09N","1993",0.9265,48.61707,113.85746
"1790","MT","09N","TSHE-H-09N","1992",1.0015,48.61707,113.85746
"1791","MT","09N","TSHE-H-09N","1991",0.999,48.61707,113.85746
"1792","MT","09N","TSHE-H-09N","1990",0.5145,48.61707,113.85746
"1793","MT","09N","TSHE-H-09N","1989",0.2945,48.61707,113.85746
"1794","MT","09N","TSHE-H-09N","1988",1.58,48.61707,113.85746
"1795","MT","09N","TSHE-H-09N","1987",1.3485,48.61707,113.85746
"1796","MT","09N","TSHE-H-09N","1986",1.648,48.61707,113.85746
"1797","MT","09N","TSHE-H-09N","1985",1.0925,48.61707,113.85746
"1798","MT","09N","TSHE-H-09N","1984",1.533,48.61707,113.85746
"1799","MT","09N","TSHE-H-09N","1983",2.139,48.61707,113.85746
"1800","MT","09N","TSHE-H-09N","1982",1.759,48.61707,113.85746
"1801","MT","09N","TSHE-H-09N","1981",2.0655,48.61707,113.85746
"1802","MT","09N","TSHE-H-09N","1980",1.148,48.61707,113.85746
"1803","MT","09N","TSHE-H-09N","1979",1.2435,48.61707,113.85746
"1804","MT","09N","TSHE-H-09N","1978",1.697,48.61707,113.85746
"1805","MT","09N","TSHE-H-09N","1977",1.544,48.61707,113.85746
"1806","MT","09N","TSHE-H-09N","1976",1.5965,48.61707,113.85746
"1807","MT","09N","TSHE-H-09N","1975",1.144,48.61707,113.85746
"1808","MT","09N","TSHE-H-09N","1974",1.196,48.61707,113.85746
"1809","MT","09N","TSHE-H-09N","1973",1.855,48.61707,113.85746
"1810","MT","09N","TSHE-H-09N","1972",1.3995,48.61707,113.85746
"1811","MT","09N","TSHE-H-09N","1971",1.632,48.61707,113.85746
"1812","MT","09N","TSHE-H-09N","1970",1.897,48.61707,113.85746
"1813","MT","09N","TSHE-H-09N","1969",1.701,48.61707,113.85746
"1814","MT","09N","TSHE-H-09N","1968",1.0785,48.61707,113.85746
"1815","MT","09N","TSHE-H-09N","1967",1.2175,48.61707,113.85746
"1816","MT","09N","TSHE-H-09N","1966",1.7695,48.61707,113.85746
"1817","MT","09N","TSHE-H-09N","1965",0.8635,48.61707,113.85746
"1818","MT","09N","TSHE-H-09N","1964",1.548,48.61707,113.85746
"1819","MT","09N","TSHE-H-09N","1963",1.669,48.61707,113.85746
"1820","MT","09N","TSHE-H-09N","1962",0.9625,48.61707,113.85746
"1821","MT","09N","TSHE-H-09N","1961",1.1645,48.61707,113.85746
"1822","MT","09N","TSHE-H-09N","1960",1.2705,48.61707,113.85746
"1823","MT","09N","TSHE-H-09N","1959",1.356,48.61707,113.85746
"1824","MT","09N","TSHE-H-09N","1958",1.1105,48.61707,113.85746
"1825","MT","09N","TSHE-H-09N","1957",1.216,48.61707,113.85746
"1826","MT","09N","TSHE-H-09N","1956",0.6735,48.61707,113.85746
"1827","MT","09N","TSHE-H-09N","1955",1.304,48.61707,113.85746
"1828","MT","09N","TSHE-H-09N","1954",1.2115,48.61707,113.85746
"1829","MT","09N","TSHE-H-09N","1953",1.3925,48.61707,113.85746
"1830","MT","09N","TSHE-H-09N","1952",1.152,48.61707,113.85746
"1831","MT","09N","TSHE-H-09N","1951",1.541,48.61707,113.85746
"1832","MT","09N","TSHE-H-09N","1950",1.662,48.61707,113.85746
"1833","MT","09N","TSHE-H-09N","1949",1.8365,48.61707,113.85746
"1834","MT","09N","TSHE-H-09N","1948",2.2195,48.61707,113.85746
"1835","MT","09N","TSHE-H-09N","1947",1.9695,48.61707,113.85746
"1836","MT","09N","TSHE-H-09N","1946",1.105,48.61707,113.85746
"1837","MT","09N","TSHE-H-09N","1945",1.047,48.61707,113.85746
"1838","MT","09N","TSHE-H-09N","1944",NA,48.61707,113.85746
"1839","MT","09N","TSHE-H-09N","1943",NA,48.61707,113.85746
"1840","MT","09N","TSHE-H-09N","1942",NA,48.61707,113.85746
"1841","MT","09N","TSHE-H-09N","1941",NA,48.61707,113.85746
"1842","MT","09N","TSHE-H-09N","1940",NA,48.61707,113.85746
"1843","MT","09N","TSHE-H-09N","1939",NA,48.61707,113.85746
"1844","MT","09N","TSHE-H-09N","1938",NA,48.61707,113.85746
"1845","MT","09N","TSHE-H-09N","1937",NA,48.61707,113.85746
"1846","MT","09N","TSHE-H-09N","1936",NA,48.61707,113.85746
"1847","MT","09N","TSHE-H-09N","1935",NA,48.61707,113.85746
"1848","MT","09N","TSHE-H-09N","1934",NA,48.61707,113.85746
"1849","MT","09N","TSHE-H-09N","1933",NA,48.61707,113.85746
"1850","MT","09N","TSHE-H-09N","1932",NA,48.61707,113.85746
"1851","MT","09N","TSHE-H-09N","1931",NA,48.61707,113.85746
"1852","MT","09N","TSHE-H-09N","1930",NA,48.61707,113.85746
"1853","MT","09N","TSHE-H-09N","1929",NA,48.61707,113.85746
"1854","MT","09N","TSHE-H-09N","1928",NA,48.61707,113.85746
"1855","MT","09N","TSHE-H-09N","1927",NA,48.61707,113.85746
"1856","MT","09N","TSHE-H-09N","1926",NA,48.61707,113.85746
"1857","MT","09N","TSHE-H-09N","1925",NA,48.61707,113.85746
"1858","MT","09N","TSHE-H-09N","1924",NA,48.61707,113.85746
"1859","MT","09N","TSHE-H-09N","1923",NA,48.61707,113.85746
"1860","MT","09N","TSHE-H-09N","1922",NA,48.61707,113.85746
"1861","MT","09N","TSHE-H-09N","1921",NA,48.61707,113.85746
"1862","MT","09N","TSHE-H-09N","1920",NA,48.61707,113.85746
"1863","MT","09N","TSHE-H-09N","1919",NA,48.61707,113.85746
"1864","MT","09N","TSHE-H-09N","1918",NA,48.61707,113.85746
