tree,n_missing_total,n_missing_1980_on,n_outliers_total
DCP011_raw,94,38,4
DCP012_raw,100,38,3
DCP021_raw,71,38,2
DCP022_raw,62,38,6
DCP031_raw,93,38,7
DCP041_raw,170,38,4
DCP042_raw,175,38,5
DCP051_raw,160,38,4
DCP052_raw,162,38,3
DCP061_raw,129,38,3
DCP062_raw,94,38,1
DCP071_raw,93,38,3
DCP072_raw,98,38,4
DCP081_raw,159,45,4
DCP082_raw,139,38,2
DCP091_raw,83,45,7
DCP092_raw,84,45,5
DCP101_raw,60,38,3
DCP102_raw,103,38,3
DCP111_raw,71,38,5
DCP112_raw,72,38,2
DCP121_raw,106,38,3
DCP122_raw,106,38,3
DCP131_raw,122,38,4
DCP132_raw,102,38,5
