tree,n_missing_total,n_missing_1980_on,n_outliers_total
701011_raw,54,45,11
701012_raw,67,45,10
701021_raw,247,45,3
701022_raw,126,45,8
701031_raw,223,45,3
701032_raw,167,45,5
701041_raw,107,45,13
701042_raw,76,45,21
701051_raw,98,45,3
701052_raw,48,45,12
701061_raw,104,45,12
701062_raw,256,45,5
701071_raw,50,45,17
701072_raw,95,45,17
701081_raw,171,45,1
701082_raw,116,45,13
701091_raw,172,45,0
701092_raw,167,45,10
701101_raw,93,45,5
701102_raw,210,45,8
701111_raw,292,45,6
701112_raw,330,45,0
701121_raw,286,45,2
701122_raw,233,45,5
701131_raw,87,45,7
701132_raw,226,45,3
