tree,n_missing_total,n_missing_1980_on,n_outliers_total
HYS01A_raw,28,10,2
HYS01B_raw,10,10,2
HYS04A_raw,40,13,0
HYS04B_raw,55,11,0
HYS02B_raw,77,11,1
HYS02A_raw,79,11,0
HYS03A_raw,43,10,2
HYS03B_raw,41,10,2
HYS05A_raw,41,10,0
HYS05B_raw,44,10,1
HYS06A_raw,65,10,1
HYS06B_raw,66,10,1
HYS07A_raw,86,10,1
HYS07B_raw,82,10,0
HYS08A_raw,68,10,0
HYS08B_raw,68,10,0
HYS09A_raw,32,11,0
HYS09B_raw,138,12,0
HYS10A_raw,29,10,2
HYS10B_raw,46,10,4
HYS11A_raw,99,10,1
HYS11B_raw,84,10,0
HYS12A_raw,40,10,1
HYS12B_raw,64,10,2
HYS13A_raw,62,10,0
HYS13B_raw,58,10,2
HYS14A_raw,32,10,6
HYS14B_raw,48,10,4
HYS15A_raw,80,10,2
HYS15B_raw,82,10,0
HYS16A_raw,64,10,0
HYS16B_raw,70,15,0
HYS17A_raw,51,10,0
HYS17B_raw,74,14,1
HYS18A_raw,56,10,3
HYS18B_raw,57,10,1
HYS19A_raw,63,10,0
HYS19B_raw,83,10,0
HYS20A_raw,89,10,0
HYS20B_raw,90,10,0
