tree,n_missing_total,n_missing_1980_on,n_outliers_total
2_1A_raw,30,16,3
2_1B_raw,37,16,0
2_1C_raw,59,16,1
2_2Aa_raw,72,35,0
2_2B_raw,77,37,0
2_2C_raw,59,16,0
2_3A_raw,57,18,1
2_3B_raw,59,16,0
2_8A_raw,61,29,0
2_8Bbb_raw,48,17,1
2_9A_raw,142,16,0
2_9B_raw,142,16,0
2_10A_raw,144,16,0
2_10B_raw,143,16,0
2_11A_raw,153,19,0
2_11B_raw,149,16,0
2_12A_raw,81,16,0
2_12B_raw,115,18,0
2_13A_raw,22,16,0
2_13B_raw,21,16,1
2_14Bb_raw,18,17,0
2_15A_raw,162,28,0
2_16A_raw,149,16,0
2_17A_raw,172,38,0
2_18A_raw,139,16,0
2_18B_raw,139,16,0
2_19A_raw,19,19,0
