tree,n_missing_total,n_missing_1980_on,n_outliers_total
AZP0201A_raw,103,14,0
AZP0201B_raw,111,22,0
AZP0202B_raw,65,8,0
AZP0202C_raw,72,8,0
AZP0203A_raw,93,8,0
AZP0203B_raw,78,8,0
AZP0204A_raw,79,8,0
AZP0204C_raw,94,8,0
AZP0205A_raw,8,8,0
AZP0205C_raw,27,8,1
AZP0206A_raw,13,8,1
AZP0206B_raw,31,8,0
AZP0207A_raw,34,8,0
AZP0207B_raw,66,8,0
AZP0208A_raw,75,8,0
AZP0208B_raw,75,8,0
AZP0209A_raw,45,8,0
AZP0209B_raw,77,8,0
AZP0210A_raw,86,8,0
AZP0210B_raw,96,8,0
AZP0211A_raw,67,8,0
AZP0211B_raw,57,8,0
AZP0212A_raw,59,8,0
AZP0212B_raw,67,8,0
AZP0213A_raw,80,8,0
AZP0213B_raw,98,9,1
AZP0214A_raw,67,8,0
AZP0214B_raw,73,8,0
AZP0215A_raw,107,18,0
AZP0215B_raw,69,8,1
