tree,n_missing_total,n_missing_1980_on,n_outliers_total
PUT41A_raw,356,20,0
PUT44A_raw,256,21,6
PUT46A_raw,261,20,2
PUT47A_raw,232,20,0
PUT49A_raw,266,20,3
PUT50A_raw,239,44,3
PUT50B_raw,234,45,4
PUT51A_raw,270,45,3
PUT51B_raw,457,20,0
PUT52A_raw,275,45,4
PUT52B_raw,225,20,7
PUT53A_raw,138,20,6
PUT53B_raw,178,45,4
PUT53C_raw,93,20,5
PUT54A_raw,206,20,8
PUT56B_raw,249,33,1
PUT56A_raw,97,44,6
PUT57A_raw,216,20,3
PUT03A_raw,300,20,1
PUT65C_raw,83,20,3
PUT71A_raw,213,45,4
PUT71B_raw,263,45,3
PUT72A_raw,377,45,0
PUT73A_raw,279,45,1
PUT74A_raw,344,45,1
PUT74B_raw,344,45,1
PUT75A_raw,166,45,6
PUT75B_raw,166,45,4
PUT76A_raw,328,45,1
PUT77A_raw,326,45,1
PUT78A_raw,288,45,1
PUT78B_raw,267,45,1
PUT79A_raw,179,45,7
PUT79B_raw,179,45,7
PUT80A_raw,241,45,5
PUT80B_raw,324,45,2
PUT81A_raw,293,45,2
PUT81B_raw,273,45,3
PUT82A_raw,180,45,2
PUT82B_raw,180,45,2
PUT83A_raw,388,45,2
PUT84A_raw,244,45,1
PUT84B_raw,273,45,3
