tree,n_missing_total,n_missing_1980_on,n_outliers_total
sva114a_raw,250,14,1
sva115a_raw,283,14,0
sva116a_raw,279,14,1
sva117a_raw,284,14,0
aca103b_raw,236,45,2
aca104b_raw,258,45,0
aca105a_raw,251,14,2
aca110b_raw,205,14,0
aca114b_raw,284,14,1
aca115a_raw,284,14,0
aca117a_raw,272,14,0
aca120a_raw,284,14,0
aca121b_raw,278,19,0
acb102b_raw,281,14,1
acb103b_raw,231,14,0
acb105a_raw,279,14,0
acb106a_raw,280,14,0
acb107a1_raw,239,45,1
acb107a2_raw,241,14,1
acb107b_raw,252,45,0
acb108b_raw,264,14,0
acb109a_raw,284,14,0
acb110b_raw,268,14,0
acb112a_raw,224,45,0
acb114b_raw,280,14,0
acb114b1_raw,254,45,0
acb114b2_raw,280,14,0
acb116a_raw,288,14,0
acb118a_raw,264,45,1
acc101b_raw,262,14,2
acc103a_raw,287,14,0
acc107a_raw,234,45,0
acc107b_raw,161,45,1
acc109a2_raw,241,45,1
acc115a_raw,290,14,0
acc117b_raw,284,14,0
13p1a_raw,250,45,1
13p1a2_raw,283,14,0
13p3b2_raw,273,14,0
13p2a_raw,273,14,1
13p3b_raw,266,45,1
13p4b_raw,244,14,2
27p1a_raw,265,14,0
30p3a_raw,287,14,0
39p4a_raw,224,33,2
39p4b_raw,192,14,2
49p1b_raw,284,14,0
49p2b_raw,203,14,3
64p2a2_raw,284,14,0
68p2a_raw,289,14,0
76p1b_raw,284,14,0
82p3a_raw,264,14,1
82p4a_raw,262,45,0
82p4a2_raw,284,14,0
82p7a_raw,272,14,1
R11B_raw,274,45,0
R14A_raw,245,14,1
