tree,n_missing_total,n_missing_1980_on,n_outliers_total
GRU012_raw,175,35,0
GRU021_raw,143,35,0
GRU022_raw,118,35,0
GRU031_raw,94,36,2
GRU032_raw,90,35,3
GRU033_raw,35,35,1
GRU101_raw,166,45,1
GRU102_raw,192,35,0
GRU131_raw,161,35,0
GRU132_raw,158,35,1
GRU133_raw,160,35,0
GRU161_raw,168,35,0
GRU162_raw,153,35,1
GRU163_raw,171,35,0
GRU181_raw,106,35,0
GRU182_raw,169,35,0
GRU183_raw,82,35,1
GRU191_raw,144,35,4
GRU192_raw,170,35,2
GRU201_raw,126,35,1
GRU202_raw,131,35,2
GRU211_raw,152,35,2
GRU212_raw,152,35,2
GRU221_raw,161,35,0
GRU222_raw,155,35,2
GRU241_raw,173,35,0
GRU242_raw,168,35,0
GRU262_raw,174,35,1
GRU281_raw,173,35,1
GRU301_raw,150,35,0
GRU302_raw,183,45,0
GRU303_raw,173,45,0
GRU311_raw,119,35,0
GRU312_raw,120,35,0
GRU313_raw,86,35,0
GRU331_raw,144,35,0
GRU332_raw,183,35,0
GRU333_raw,172,35,0
GRU351_raw,41,35,2
GRU352_raw,35,35,3
GRU361_raw,113,35,0
GRU362_raw,102,35,0
GRU371_raw,93,35,0
GRU372_raw,65,35,0
GRU401_raw,186,35,0
GRU402_raw,177,35,0
GRU411_raw,177,35,1
GRU412_raw,189,35,2
GRU413_raw,174,35,1
GRU421_raw,160,45,0
GRU422_raw,96,35,0
GRU461_raw,142,35,0
GRU462_raw,158,35,0
GRU463_raw,140,35,0
GRU531_raw,185,35,1
GRU532_raw,158,35,0
GRU533_raw,153,35,0
GRU551_raw,122,35,2
GRU55B1_raw,159,45,0
GRU55B2_raw,191,35,2
GRU581_raw,134,35,0
GRU582_raw,170,35,0
GRU601_raw,175,35,2
GRU602_raw,151,35,0
GRU611_raw,123,35,1
GRU612_raw,141,35,0
