tree,n_missing_total,n_missing_1980_on,n_outliers_total
MTL054A_raw,24,23,0
MTL054AW_raw,26,21,0
MTL054B_raw,24,23,1
MTL054BE_raw,17,12,3
MTL195A_raw,57,21,0
MTL195B_raw,58,22,0
MTL195C_raw,52,13,1
MTL195D_raw,49,13,0
MTL195E_raw,47,12,0
MTL195F_raw,47,12,0
MTL197A_raw,54,21,0
MTL197B_raw,54,21,0
MTL197C_raw,51,13,0
MTL197D_raw,52,13,1
MTL197E_raw,44,12,0
MTL197F_raw,44,12,0
MTL249A_raw,26,13,0
MTL249B_raw,26,13,0
MTL250C_raw,38,13,0
MTL250D_raw,38,13,0
MTL250E_raw,38,13,0
MTL275A_raw,13,13,0
MTL275B_raw,18,18,0
MTL253A_raw,54,13,2
MTL253B_raw,54,13,0
