tree,n_missing_total,n_missing_1980_on,n_outliers_total
402011_raw,117,45,5
402012_raw,110,45,4
402021_raw,109,45,6
402022_raw,104,45,5
402031_raw,185,45,2
402032_raw,217,45,2
402041_raw,201,45,2
402042_raw,201,45,2
402051_raw,74,45,4
402052_raw,53,45,6
402061_raw,90,45,1
402062_raw,73,45,1
402071_raw,199,45,5
402072_raw,172,45,6
402081_raw,124,45,4
402082_raw,142,45,5
402091_raw,211,45,2
402092_raw,188,45,1
402101_raw,144,45,0
402102_raw,144,45,1
402111_raw,117,45,2
402112_raw,227,45,1
402121_raw,58,45,9
402122_raw,52,45,7
402131_raw,103,45,6
402132_raw,76,45,8
