age_CE,235038_raw,235088_raw,235096_raw,235104_raw,235128_raw,235148_raw,235038_raw_outlier_flag,235088_raw_outlier_flag,235096_raw_outlier_flag,235104_raw_outlier_flag,235128_raw_outlier_flag,235148_raw_outlier_flag
1482,NA,NA,2.8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1483,NA,NA,1.41,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1484,NA,NA,2.14,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1485,NA,NA,2.07,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1486,NA,NA,2.64,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1487,NA,NA,0.8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1488,NA,NA,1.66,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1489,NA,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1490,NA,NA,2.28,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1491,NA,NA,2.42,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1492,NA,NA,1.75,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1493,NA,NA,1.42,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1494,NA,NA,1.86,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1495,NA,NA,0.78,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1496,NA,NA,1.19,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1497,NA,NA,1.8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1498,NA,NA,1.9,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1499,NA,NA,1.64,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1500,NA,NA,0.49,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1501,NA,NA,1.61,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1502,NA,NA,1.42,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1503,NA,NA,1.21,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1504,NA,NA,2.06,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1505,NA,NA,1.2,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1506,NA,NA,1.13,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1507,NA,NA,1.51,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1508,NA,NA,1.37,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1509,NA,NA,1.44,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1510,NA,NA,0.75,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1511,NA,NA,1.91,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1512,NA,NA,1.19,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1513,NA,NA,1.3,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1514,NA,NA,1.04,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1515,NA,NA,1.58,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1516,NA,NA,0.44,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1517,NA,NA,0.33,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1518,NA,NA,0.34,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1519,NA,NA,0.99,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1520,NA,NA,0.86,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1521,NA,NA,0.63,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1522,NA,NA,0.22,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1523,NA,NA,0.41,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1524,NA,NA,0.7,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1525,NA,NA,1.11,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1526,NA,NA,1.3,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1527,NA,NA,0.48,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1528,NA,NA,0.81,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1529,NA,NA,0.5,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1530,NA,NA,1.29,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1531,NA,NA,1.08,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1532,NA,NA,0.33,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1533,NA,NA,0.57,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1534,NA,NA,1.02,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1535,NA,NA,1.02,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1536,NA,NA,1.93,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1537,NA,NA,1.34,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1538,NA,NA,0.68,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1539,NA,NA,1.01,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1540,NA,NA,1.32,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1541,NA,NA,0.59,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1542,NA,NA,0.15,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1543,NA,NA,0.91,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1544,NA,NA,0.38,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1545,NA,NA,0.35,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1546,NA,NA,0.59,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1547,NA,NA,0.63,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1548,NA,NA,0.19,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1549,NA,NA,0.84,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1550,NA,NA,0.97,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1551,NA,NA,1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1552,NA,NA,0.7,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1553,NA,NA,0.81,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1554,NA,NA,0.94,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1555,NA,NA,1.36,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1556,NA,NA,1.38,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1557,NA,NA,1.59,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1558,NA,NA,0.78,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1559,NA,NA,0.79,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1560,NA,NA,0.91,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1561,NA,NA,0.4,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1562,NA,NA,0.82,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1563,NA,NA,1.02,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1564,NA,NA,0.98,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1565,NA,NA,1.7,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1566,NA,NA,1.47,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1567,NA,NA,0.52,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1568,NA,NA,0.66,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1569,NA,NA,0.87,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1570,NA,NA,0.61,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1571,NA,NA,0.58,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1572,NA,NA,0.43,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1573,NA,NA,0.35,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1574,NA,NA,0.34,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1575,NA,NA,0.45,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1576,NA,NA,0.7,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1577,NA,NA,0.85,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1578,NA,NA,0.68,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1579,NA,NA,0.01,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1580,NA,NA,0.31,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1581,NA,NA,0.56,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1582,NA,NA,0.41,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1583,NA,NA,0.44,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1584,NA,NA,0.17,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1585,NA,NA,0.01,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1586,NA,NA,0.57,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1587,NA,NA,0.27,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1588,NA,NA,0.54,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1589,NA,NA,0.65,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1590,NA,NA,0.13,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1591,NA,NA,0.56,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1592,NA,NA,0.22,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1593,NA,NA,0.48,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1594,NA,NA,0.76,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1595,NA,NA,0.79,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1596,NA,NA,0.73,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1597,NA,NA,0.63,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1598,NA,NA,0.65,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1599,NA,NA,1.04,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1600,NA,NA,0.53,1.82,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1601,NA,NA,0.34,1.67,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1602,NA,NA,0.51,1.06,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1603,NA,NA,0.89,1.94,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1604,NA,NA,0.63,2.22,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1605,NA,NA,0.82,2.48,NA,NA,NA,NA,FALSE,TRUE,NA,NA
1606,NA,NA,0.81,2.11,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1607,1.44,NA,0.84,2.55,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1608,1.94,NA,0.73,1.65,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1609,2.24,NA,0.7,2.03,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1610,2.58,NA,1,3.11,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1611,2.68,NA,1.21,2.87,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA
1612,2.1,NA,0.61,2.53,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1613,1.76,NA,0.46,1.8,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1614,2.27,NA,1.08,2.52,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1615,2.31,NA,0.78,1.9,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1616,1.91,NA,0.74,1.31,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1617,2.68,NA,1.27,1.45,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA
1618,3.12,NA,1.77,3.05,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA
1619,2.17,NA,0.69,2.25,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1620,2.48,NA,1.27,3.4,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA
1621,3,NA,1.14,2.97,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA
1622,2.04,NA,0.89,2.15,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1623,1.46,NA,0.26,1.13,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1624,1.85,NA,0.28,1.06,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1625,2.1,NA,0.3,1.37,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1626,0.87,NA,0.07,0.72,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1627,2.24,NA,0.66,1.16,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1628,1.6,NA,0.37,0.42,NA,0.93,FALSE,NA,FALSE,FALSE,NA,FALSE
1629,2.27,NA,0.53,0.82,NA,1.61,FALSE,NA,FALSE,FALSE,NA,FALSE
1630,1.76,NA,0.82,1.25,NA,1.81,FALSE,NA,FALSE,FALSE,NA,FALSE
1631,2.1,NA,0.73,1.03,1.96,1.5,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1632,1.74,NA,0.43,1.02,1.59,1.1,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1633,3.03,NA,0.6,1.17,2.02,1.78,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1634,2.78,NA,0.8,1.46,2.68,2.24,TRUE,NA,FALSE,FALSE,FALSE,TRUE
1635,2.65,NA,0.83,1.08,2.28,1.74,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1636,2.2,NA,0.94,0.78,1.8,1.38,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1637,1.66,NA,0.37,0.32,1.04,0.7,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1638,1.84,NA,0.44,0.66,1.07,1.07,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1639,2.02,NA,0.6,0.92,0.95,1,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1640,2.63,NA,0.67,0.91,1.03,1.21,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1641,2.28,NA,0.45,1.07,1.12,1.16,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1642,2.1,NA,0.65,1,2.07,1.27,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1643,2.12,NA,0.43,0.58,1.43,0.87,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1644,2.1,NA,0.6,1.04,2.03,1.33,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1645,1.98,NA,0.62,1.14,1.64,1.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1646,1.93,NA,0.53,1.1,1.61,1.26,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1647,2.01,NA,0.9,1.61,2.38,2.12,FALSE,NA,FALSE,FALSE,FALSE,TRUE
1648,1.57,NA,0.61,0.63,1.17,1.13,FALSE,NA,FALSE,FALSE,FALSE,FALSE
